avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
51.32,48.99,84.53,Copper Miners ETF,1344,0.285,0.871,COPX,2026-06-22 15:34:48
