avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
49.59,49.15,78.02,Copper Miners ETF,1334,0.303,0.316,COPX,2026-07-06 16:18:02
