avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
53.01,50.39,87.58,Copper Miners ETF,1298,0.401,0.636,COPX,2026-08-06 11:48:21
