avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
28.59,25.48,378.5,Gold ETF,7638,0.583,1.596,GLD,2026-06-23 18:24:16
