avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
34.58,36.5,425.29,Gold ETF,8060,0.581,0.21,GLD,2026-08-24 18:15:17
