avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
26.67,25.61,371.97,Gold ETF,7842,0.525,2.714,GLD,2026-07-14 20:45:31
