date,m1_price,m2_price,m3_price,m6_price,signal,spread_m1m3,spread_m1m6
2026-06-13,3.049799919128418,2.9867000579833984,2.8915998935699463,2.457900047302246,BACKWARDATION,-5.1872,-19.4078
2026-06-15,2.9574999809265137,2.89739990234375,2.8069000244140625,2.408099889755249,BACKWARDATION,-5.0921,-18.5765
2026-06-16,2.899600028991699,2.8310000896453857,2.739799976348877,2.3420000076293945,BACKWARDATION,-5.5111,-19.2302
2026-06-17,2.907099962234497,2.8296000957489014,2.730299949645996,2.316499948501587,BACKWARDATION,-6.0817,-20.3158
2026-06-18,2.9769999980926514,2.886699914932251,2.772599935531616,2.319499969482422,BACKWARDATION,-6.866,-22.086
2026-06-19,3.0041000843048096,2.9121999740600586,2.799099922180176,2.338200092315674,BACKWARDATION,-6.824,-22.1664
2026-06-22,2.996299982070923,2.8884999752044678,2.7690000534057617,2.3036000728607178,BACKWARDATION,-7.586,-23.1185
2026-06-23,2.9626998901367188,2.8605000972747803,2.7416999340057373,2.288800001144409,BACKWARDATION,-7.4594,-22.7461
2026-06-24,2.8691000938415527,2.7811999320983887,2.6630001068115234,2.2260000705718994,BACKWARDATION,-7.1834,-22.4147
2026-06-25,3.0195999145507812,2.8970000743865967,2.755199909210205,2.2743000984191895,BACKWARDATION,-8.7561,-24.6821
2026-06-26,2.9611001014709473,2.83270001411438,2.6875998973846436,2.22379994392395,BACKWARDATION,-9.2364,-24.8995
2026-06-29,3.049299955368042,2.890899896621704,2.734800100326538,2.2576000690460205,BACKWARDATION,-10.3138,-25.9633
2026-06-30,2.977400064468384,2.9003000259399414,2.7376999855041504,2.258500099182129,BACKWARDATION,-8.0507,-24.1452
2026-07-01,3.014400005340576,2.940700054168701,2.7660999298095703,2.260200023651123,BACKWARDATION,-8.2371,-25.0199
2026-07-02,3.014400005340576,2.9198999404907227,2.7462000846862793,2.2639000415802,BACKWARDATION,-8.8973,-24.8972
2026-07-03,3.014400005340576,2.9530999660491943,2.7739999294281006,2.2709999084472656,BACKWARDATION,-7.9751,-24.6616
2026-07-06,2.9530999660491943,2.7739999294281006,2.5020999908447266,2.2200000286102295,BACKWARDATION,-15.2721,-24.8248
2026-07-07,2.9997000694274902,2.8361001014709473,2.567699909210205,2.296099901199341,BACKWARDATION,-14.4014,-23.4557
2026-07-08,3.126300096511841,2.94569993019104,2.661099910736084,2.3694000244140625,BACKWARDATION,-14.8802,-24.2107
2026-07-09,3.0225000381469727,2.854099988937378,2.578200101852417,2.319499969482422,BACKWARDATION,-14.6997,-23.2589
2026-07-10,2.987299919128418,2.8225998878479004,2.5552000999450684,2.31030011177063,BACKWARDATION,-14.4646,-22.6626
2026-07-13,3.1552000045776367,2.97160005569458,2.6956000328063965,2.4214000701904297,BACKWARDATION,-14.5664,-23.2568
2026-07-14,3.240799903869629,3.0539000034332275,2.7669999599456787,2.4377999305725098,BACKWARDATION,-14.6198,-24.7778
2026-07-15,3.308799982070923,3.1126999855041504,2.8171000480651855,2.455899953842163,BACKWARDATION,-14.8604,-25.7767
2026-07-16,3.2864999771118164,3.0947000980377197,2.8039000034332275,2.4495999813079834,BACKWARDATION,-14.6843,-25.4648
2026-07-17,3.37719988822937,3.1758999824523926,2.876300096511841,2.4935998916625977,BACKWARDATION,-14.8318,-26.1637
2026-07-20,3.3947999477386475,3.1989998817443848,2.8935999870300293,2.512399911880493,BACKWARDATION,-14.7638,-25.9927
2026-07-21,3.4063000679016113,3.224299907684326,2.920099973678589,2.5299999713897705,BACKWARDATION,-14.2736,-25.7259
2026-07-22,3.421299934387207,3.251199960708618,2.9511001110076904,2.5569000244140625,BACKWARDATION,-13.7433,-25.2652
2026-07-23,3.484600067138672,3.3162999153137207,3.004199981689453,2.5917999744415283,BACKWARDATION,-13.7864,-25.6213
2026-07-24,3.4170000553131104,3.269700050354004,2.9709999561309814,2.5678999423980713,BACKWARDATION,-13.0524,-24.8493
2026-07-27,3.316499948501587,3.1565001010894775,2.8533999919891357,2.469599962234497,BACKWARDATION,-13.9635,-25.536
2026-07-28,3.3239998817443848,3.1398000717163086,2.8320999145507812,2.4235000610351562,BACKWARDATION,-14.7984,-27.0908
2026-07-29,3.392400026321411,3.2207000255584717,2.9191999435424805,2.52620005607605,BACKWARDATION,-13.9488,-25.5335
2026-07-30,3.251300096511841,3.1319000720977783,2.843100070953369,2.472599983215332,BACKWARDATION,-12.555,-23.9504
2026-07-31,3.2179999351501465,3.117799997329712,2.83870005607605,2.4802000522613525,BACKWARDATION,-11.7868,-22.9273
2026-08-03,2.9647998809814453,2.7076001167297363,2.572700023651123,2.3784000873565674,BACKWARDATION,-13.2252,-19.7787
2026-08-04,2.8494999408721924,2.5987000465393066,2.476799964904785,2.3111000061035156,BACKWARDATION,-13.0795,-18.8945
2026-08-05,2.8239998817443848,2.58870005607605,2.47189998626709,2.3096001148223877,BACKWARDATION,-12.4681,-18.2153
2026-08-07,2.9523000717163086,2.7074999809265137,2.573699951171875,2.3857998847961426,BACKWARDATION,-12.8239,-19.1884
