date,m1_price,m2_price,m3_price,m6_price,signal,spread_m1m3,spread_m1m6
2026-06-13,92.5250015258789,97.44999694824219,96.3499984741211,78.25,CONTANGO,4.134,-15.4283
2026-06-15,92.5250015258789,96.5250015258789,95.7249984741211,77.375,CONTANGO,3.4585,-16.374
2026-06-16,92.5250015258789,94.8499984741211,95.07499694824219,77.32499694824219,CONTANGO,2.756,-16.428
2026-06-17,92.5250015258789,94.5999984741211,96.55000305175781,78.19999694824219,CONTANGO,4.3502,-15.4823
2026-06-18,94.9749984741211,96.7249984741211,81.2750015258789,82.67500305175781,BACKWARDATION,-14.4248,-12.9508
2026-06-19,95.0250015258789,96.7249984741211,81.32499694824219,82.8499984741211,BACKWARDATION,-14.4173,-12.8124
2026-06-22,94.5999984741211,96.69999694824219,80.875,82.125,BACKWARDATION,-14.5085,-13.1871
2026-06-23,94.3499984741211,97.2750015258789,81.2249984741211,82.0,BACKWARDATION,-13.911,-13.0896
2026-06-24,93.69999694824219,96.57499694824219,80.7750015258789,82.30000305175781,BACKWARDATION,-13.794,-12.1665
2026-06-25,92.8499984741211,96.6500015258789,80.9749984741211,82.5,BACKWARDATION,-12.7894,-11.147
2026-06-26,92.92500305175781,96.625,81.94999694824219,83.7249984741211,BACKWARDATION,-11.8106,-9.9005
2026-06-29,93.9000015258789,97.2750015258789,81.55000305175781,82.5250015258789,BACKWARDATION,-13.1523,-12.114
2026-06-30,94.375,98.1500015258789,81.94999694824219,82.17500305175781,BACKWARDATION,-13.1656,-12.9271
2026-07-01,93.44999694824219,97.0,81.44999694824219,81.9749984741211,BACKWARDATION,-12.8411,-12.2793
2026-07-02,94.0,98.5999984741211,81.875,81.8499984741211,BACKWARDATION,-12.8989,-12.9255
2026-07-03,93.8499984741211,98.75,82.0250015258789,81.92500305175781,BACKWARDATION,-12.5999,-12.7064
2026-07-06,93.5999984741211,98.55000305175781,82.5999984741211,82.67500305175781,BACKWARDATION,-11.7521,-11.672
2026-07-07,93.5999984741211,96.92500305175781,81.5999984741211,82.1500015258789,BACKWARDATION,-12.8205,-12.2329
2026-07-08,94.375,99.69999694824219,85.5250015258789,85.0,BACKWARDATION,-9.3775,-9.9338
2026-07-09,94.32499694824219,98.125,85.5,84.82499694824219,BACKWARDATION,-9.3559,-10.0716
2026-07-10,94.94999694824219,98.9000015258789,85.0,84.5250015258789,BACKWARDATION,-10.4792,-10.9795
2026-07-13,94.94999694824219,98.1500015258789,84.32499694824219,83.5,BACKWARDATION,-11.1901,-12.059
2026-07-14,95.25,98.4000015258789,84.32499694824219,83.05000305175781,BACKWARDATION,-11.4698,-12.8084
2026-07-15,95.1500015258789,100.3499984741211,86.625,85.1500015258789,BACKWARDATION,-8.9595,-10.5097
2026-07-16,95.17500305175781,100.32499694824219,86.9749984741211,85.75,BACKWARDATION,-8.6157,-9.9028
2026-07-17,95.17500305175781,101.57499694824219,87.8499984741211,85.9000015258789,BACKWARDATION,-7.6964,-9.7452
2026-07-20,101.2249984741211,87.69999694824219,79.05000305175781,89.92500305175781,BACKWARDATION,-21.9066,-11.1632
2026-07-21,101.6500015258789,88.19999694824219,79.2750015258789,90.125,BACKWARDATION,-22.0118,-11.3379
2026-07-22,101.4000015258789,88.32499694824219,79.69999694824219,90.82499694824219,BACKWARDATION,-21.4004,-10.429
2026-07-23,102.19999694824219,88.92500305175781,80.125,90.5250015258789,BACKWARDATION,-21.5998,-11.4237
2026-07-24,102.80000305175781,88.94999694824219,80.2750015258789,91.0,BACKWARDATION,-21.9115,-11.4786
2026-07-27,103.0,87.69999694824219,78.5,89.32499694824219,BACKWARDATION,-23.7864,-13.2767
2026-07-28,103.05000305175781,88.17500305175781,79.5250015258789,90.17500305175781,BACKWARDATION,-22.8287,-12.4939
2026-07-29,100.69999694824219,85.57499694824219,77.07499694824219,88.80000305175781,BACKWARDATION,-23.4608,-11.8173
2026-07-30,98.32499694824219,83.25,74.42500305175781,86.1500015258789,BACKWARDATION,-24.3071,-12.3824
2026-07-31,98.7750015258789,84.69999694824219,75.4749984741211,86.44999694824219,BACKWARDATION,-23.589,-12.4779
2026-08-03,97.6500015258789,83.6500015258789,75.3499984741211,87.25,BACKWARDATION,-22.8367,-10.6503
2026-08-04,97.9749984741211,84.3499984741211,75.5999984741211,87.625,BACKWARDATION,-22.8375,-10.5639
2026-08-05,96.67500305175781,83.07499694824219,74.5999984741211,86.82499694824219,BACKWARDATION,-22.8342,-10.1888
2026-08-07,95.4000015258789,82.125,73.44999694824219,85.625,BACKWARDATION,-23.0084,-10.2463
2026-08-10,95.57499694824219,83.5999984741211,74.9749984741211,87.2249984741211,BACKWARDATION,-21.5538,-8.7366
2026-08-11,95.92500305175781,83.30000305175781,74.07499694824219,86.30000305175781,BACKWARDATION,-22.7782,-10.0339
2026-08-12,95.625,83.55000305175781,74.625,86.9749984741211,BACKWARDATION,-21.9608,-9.0458
2026-08-13,95.375,82.17500305175781,73.125,85.625,BACKWARDATION,-23.329,-10.2228
2026-08-14,95.4000015258789,81.75,72.5250015258789,84.94999694824219,BACKWARDATION,-23.978,-10.9539
2026-08-17,95.4000015258789,81.67500305175781,72.5,85.17500305175781,BACKWARDATION,-24.0042,-10.718
