date,mm_long,mm_net,mm_short,oi,other_long,other_net,other_short,pm_long,pm_net,pm_short,sd_long,sd_net,sd_short
2007-08-07 00:00:00,41055,34325,6730,213750,5796,-769,6565,78664,-50887,129551,24643,16004,8639
2007-08-14 00:00:00,35044,27658,7386,216695,6121,-273,6394,85936,-45957,131893,26898,18726,8172
2007-08-21 00:00:00,30575,21622,8953,217762,8274,1798,6476,86138,-40628,126766,24915,16441,8474
2007-08-28 00:00:00,32696,25334,7362,198450,6953,556,6397,75243,-42911,118154,24504,15990,8514
2007-09-04 00:00:00,39439,33390,6049,193355,5570,-1275,6845,69047,-50384,119431,22657,15865,6792
2007-09-11 00:00:00,43864,38471,5393,198336,5595,-760,6355,71807,-56622,128429,23244,16906,6338
2007-09-18 00:00:00,53488,48606,4882,218551,5318,-604,5922,78672,-67966,146638,23032,18033,4999
2007-09-25 00:00:00,53135,48953,4182,213695,6640,1124,5516,72949,-69053,142002,23366,17305,6061
2007-10-02 00:00:00,48849,44430,4419,209869,8109,2879,5230,70548,-68833,139381,24753,19425,5328
2007-10-09 00:00:00,51376,47609,3767,212436,7385,2644,4741,73840,-74672,148512,25488,20872,4616
2007-10-16 00:00:00,55181,52136,3045,221784,6209,1430,4779,72328,-77678,150006,25773,21634,4139
2007-10-23 00:00:00,56827,53812,3015,228249,8128,3212,4916,73004,-82862,155866,26345,21791,4554
2007-10-30 00:00:00,56167,52157,4010,222573,7841,2724,5117,63147,-84559,147706,27128,22795,4333
2007-11-06 00:00:00,51299,47785,3514,238484,7115,1929,5186,77467,-79736,157203,27984,23825,4159
2007-11-13 00:00:00,51355,48212,3143,247245,5989,1183,4806,88224,-80258,168482,27163,23359,3804
2007-11-20 00:00:00,53709,50186,3523,249295,9416,4826,4590,83796,-85700,169496,28440,24851,3589
2007-11-27 00:00:00,51324,47018,4306,235990,9340,4330,5010,79080,-84878,163958,29097,25266,3831
2007-12-04 00:00:00,42282,36530,5752,226565,8800,6077,2723,77389,-73619,151008,29682,25087,4595
2007-12-11 00:00:00,41196,34537,6659,237249,7544,4791,2753,83526,-70938,154464,29461,25423,4038
2007-12-18 00:00:00,45775,40100,5675,247688,6345,3694,2651,88991,-71685,160676,27990,24412,3578
2007-12-24 00:00:00,49180,42921,6259,249870,6438,3510,2928,85787,-78175,163962,29698,26236,3462
2007-12-31 00:00:00,54045,49625,4420,238771,5994,3640,2354,71565,-89688,161253,32189,28767,3422
2008-01-08 00:00:00,50389,43030,7359,256290,7095,5538,1557,81980,-90384,172364,35677,32643,3034
2008-01-15 00:00:00,35781,21098,14683,266567,7918,3331,4587,97061,-72684,169745,42087,39518,2569
2008-01-22 00:00:00,32773,24001,8772,282656,8094,2958,5136,109769,-74528,184297,43386,40076,3310
2008-01-29 00:00:00,34076,25410,8666,282346,8816,854,7962,106555,-75456,182011,44778,41927,2851
