date,oi,am_long,am_short,dealer_long,dealer_short,lev_long,lev_short,other_long,other_short,mm_long,mm_short,mm_net,pm_long,pm_short,pm_net,sd_long,sd_short,sd_net,other_net
2006-10-10,988313,249060,243055,39650,65561,118963,93210,25317,26591,368023,336265,31758,39650,65561,-25911,118963,93210,25753,-1274
2006-10-17,985213,264918,255993,64125,47641,99773,92870,22447,33322,364691,348863,15828,64125,47641,16484,99773,92870,6903,-10875
2006-10-24,989023,260536,246790,86635,36051,75842,99437,20492,31862,336378,346227,-9849,86635,36051,50584,75842,99437,-23595,-11370
2006-10-31,1028414,272717,296401,93850,54246,109415,77249,23133,40768,382132,373650,8482,93850,54246,39604,109415,77249,32166,-17635
2006-11-07,1049849,273099,292715,79820,62553,111567,94470,24201,36809,384666,387185,-2519,79820,62553,17267,111567,94470,17097,-12608
2006-11-14,1122018,274671,320680,86829,64869,125655,89932,29745,48865,400326,410612,-10286,86829,64869,21960,125655,89932,35723,-19120
2006-11-21,901882,268818,266766,82596,63954,137133,134978,39152,50911,405951,401744,4207,82596,63954,18642,137133,134978,2155,-11759
2006-11-28,1057368,274709,331914,82483,75579,131776,90156,35904,46026,406485,422070,-15585,82483,75579,6904,131776,90156,41620,-10122
2006-12-05,1049628,303444,335439,74088,81970,142197,103687,34505,37704,445641,439126,6515,74088,81970,-7882,142197,103687,38510,-3199
2006-12-12,1037914,311112,337865,65510,69166,142622,103673,31493,39091,453734,441538,12196,65510,69166,-3656,142622,103673,38949,-7598
2006-12-19,968569,314019,323922,80365,44745,103450,110025,25224,37365,417469,433947,-16478,80365,44745,35620,103450,110025,-6575,-12141
2006-12-26,907149,322935,325877,89040,41245,87603,104054,25210,39006,410538,429931,-19393,89040,41245,47795,87603,104054,-16451,-13796
2007-01-03,936608,337387,319570,96647,47124,77917,101036,28390,37280,415304,420606,-5302,96647,47124,49523,77917,101036,-23119,-8890
2007-01-09,945487,324991,333114,97156,47140,93593,84893,27794,38867,418584,418007,577,97156,47140,50016,93593,84893,8700,-11073
2007-01-16,977935,339812,316898,107487,44460,84869,105665,25318,39945,424681,422563,2118,107487,44460,63027,84869,105665,-20796,-14627
2007-01-23,1032373,344763,317765,114715,40671,98641,134012,27972,32767,443404,451777,-8373,114715,40671,74044,98641,134012,-35371,-4795
2007-01-30,1095029,345838,322685,124880,63022,116838,141729,29919,32777,462676,464414,-1738,124880,63022,61858,116838,141729,-24891,-2858
2007-02-06,1105736,329687,339974,116950,48869,144784,123795,18047,33144,474471,463769,10702,116950,48869,68081,144784,123795,20989,-15097
2007-02-13,1119691,333520,334779,112888,53712,133837,120257,20201,34744,467357,455036,12321,112888,53712,59176,133837,120257,13580,-14543
2007-02-20,1105647,331654,350329,111255,65404,140316,110777,17671,33409,471970,461106,10864,111255,65404,45851,140316,110777,29539,-15738
2007-02-27,1132953,331585,341553,86048,68952,149590,86014,14648,45889,481175,427567,53608,86048,68952,17096,149590,86014,63576,-31241
2007-03-06,1119912,317971,350975,90884,68752,149008,81360,15648,48010,466979,432335,34644,90884,68752,22132,149008,81360,67648,-32362
2007-03-13,1077627,286994,349989,91684,62495,162432,77475,15014,45595,449426,427464,21962,91684,62495,29189,162432,77475,84957,-30581
2007-03-20,1047141,263821,326124,87628,55021,155643,88561,17902,38270,419464,414685,4779,87628,55021,32607,155643,88561,67082,-20368
2007-03-27,973124,269175,304891,118407,50897,120744,81668,15757,42325,389919,386559,3360,118407,50897,67510,120744,81668,39076,-26568
2007-04-03,994415,293170,288315,127680,52242,89711,97065,14130,40594,382881,385380,-2499,127680,52242,75438,89711,97065,-7354,-26464
2007-04-10,1047586,364435,268498,122339,75559,79633,124123,12784,37246,444068,392621,51447,122339,75559,46780,79633,124123,-44490,-24462
2007-04-17,1050699,373652,260301,121567,63257,74082,143281,8823,39059,447734,403582,44152,121567,63257,58310,74082,143281,-69199,-30236
2007-04-24,1000527,375161,262233,75969,65698,74128,120857,8945,41240,449289,383090,66199,75969,65698,10271,74128,120857,-46729,-32295
2007-05-01,1038680,398789,256114,71806,70733,77685,135062,8723,44518,476474,391176,85298,71806,70733,1073,77685,135062,-57377,-35795
2007-05-08,1028828,386786,284538,63718,68092,100818,123552,9166,38479,487604,408090,79514,63718,68092,-4374,100818,123552,-22734,-29313
2007-05-15,1068840,391806,278928,74855,56914,90709,149779,11274,40763,482515,428707,53808,74855,56914,17941,90709,149779,-59070,-29489
2007-05-22,1157294,388309,280333,109473,41602,92482,179077,6588,36706,480791,459410,21381,109473,41602,67871,92482,179077,-86595,-30118
2007-05-29,1132816,386057,260699,126605,36163,86969,196796,9149,36857,473026,457495,15531,126605,36163,90442,86969,196796,-109827,-27708
2007-06-05,1056235,390258,288768,125649,30033,112435,219074,9162,43592,502693,507842,-5149,125649,30033,95616,112435,219074,-106639,-34430
2007-06-12,1203576,419522,306087,122469,83751,140975,207317,20830,51512,560497,513404,47093,122469,83751,38718,140975,207317,-66342,-30682
2007-06-19,1213521,439973,342398,136921,79481,142709,211901,16814,51494,582682,554299,28383,136921,79481,57440,142709,211901,-69192,-34680
2007-06-26,1165991,431070,337072,149330,89836,138079,206466,20286,49642,569149,543538,25611,149330,89836,59494,138079,206466,-68387,-29356
2007-07-03,1160183,427542,373676,167433,65986,140290,191655,20108,36840,567832,565331,2501,167433,65986,101447,140290,191655,-51365,-16732
2007-07-10,1174365,396288,401935,163283,42199,144676,184036,22577,35909,540964,585971,-45007,163283,42199,121084,144676,184036,-39360,-13332
2007-07-17,1156532,356603,405444,185556,36816,152219,170092,18231,39672,508822,575536,-66714,185556,36816,148740,152219,170092,-17873,-21441
2007-07-24,1169847,336157,447461,202277,35436,170055,146678,15809,53616,506212,594139,-87927,202277,35436,166841,170055,146678,23377,-37807
2007-07-31,1188367,354832,439206,168075,64588,184879,119925,16365,60333,539711,559131,-19420,168075,64588,103487,184879,119925,64954,-43968
2007-08-07,1203146,332825,441939,192736,40172,191489,149192,18479,64430,524314,591131,-66817,192736,40172,152564,191489,149192,42297,-45951
2007-08-14,1189460,345264,439826,164277,40561,179314,171368,26275,50494,524578,611194,-86616,164277,40561,123716,179314,171368,7946,-24219
2007-08-21,1190824,342091,447568,115452,40507,200942,138434,27922,42147,543033,586002,-42969,115452,40507,74945,200942,138434,62508,-14225
2007-08-28,1107149,338513,417880,91592,43805,190081,119882,24575,33879,528594,537762,-9168,91592,43805,47787,190081,119882,70199,-9304
2007-09-04,1069263,317610,402277,93719,30582,198992,137368,18437,34059,516602,539645,-23043,93719,30582,63137,198992,137368,61624,-15622
2007-09-11,1098602,324351,381746,75670,36682,195278,123809,20994,46353,519629,505555,14074,75670,36682,38988,195278,123809,71469,-25359
2007-09-18,1069266,300173,386369,72224,42900,181131,105967,23575,32848,481304,492336,-11032,72224,42900,29324,181131,105967,75164,-9273
2007-09-25,1029391,296726,375750,69853,15087,164835,99352,23063,30052,461561,475102,-13541,69853,15087,54766,164835,99352,65483,-6989
2007-10-02,1068795,305235,395879,89405,15107,173723,112814,20146,38186,478958,508693,-29735,89405,15107,74298,173723,112814,60909,-18040
2007-10-09,1074062,308942,399930,106490,20597,158862,103342,17936,33558,467804,503272,-35468,106490,20597,85893,158862,103342,55520,-15622
2007-10-16,1093279,314345,393006,128169,19303,130273,114892,16741,35468,444618,507898,-63280,128169,19303,108866,130273,114892,15381,-18727
2007-10-23,1115348,311866,403327,111657,26420,148136,97071,16690,44918,460002,500398,-40396,111657,26420,85237,148136,97071,51065,-28228
2007-10-30,1108753,341541,390050,88026,37656,150726,110629,18985,44995,492267,500679,-8412,88026,37656,50370,150726,110629,40097,-26010
2007-11-06,1148292,351089,409889,83537,28755,149194,103351,20393,48375,500283,513240,-12957,83537,28755,54782,149194,103351,45843,-27982
2007-11-13,1180936,345727,419137,91225,17825,156598,115523,20738,48281,502325,534660,-32335,91225,17825,73400,156598,115523,41075,-27543
2007-11-20,1129353,380798,408329,86277,53584,167117,102874,22135,55046,547915,511203,36712,86277,53584,32693,167117,102874,64243,-32911
2007-11-27,1169411,363254,413597,65609,38031,175661,104683,17972,51323,538915,518280,20635,65609,38031,27578,175661,104683,70978,-33351
2007-12-04,1166084,378705,375554,58492,59999,148304,94438,20636,51984,527009,469992,57017,58492,59999,-1507,148304,94438,53866,-31348
2007-12-11,1115391,355108,398507,83466,44027,118252,89456,23420,47072,473360,487963,-14603,83466,44027,39439,118252,89456,28796,-23652
2007-12-18,1125343,356276,404083,98383,33201,119042,99596,22833,46926,475318,503679,-28361,98383,33201,65182,119042,99596,19446,-24093
2007-12-24,1076206,366051,393860,83025,40899,115959,95928,27693,50295,482010,489788,-7778,83025,40899,42126,115959,95928,20031,-22602
2007-12-31,1063364,355448,403178,102065,22656,108846,82543,25977,63542,464294,485721,-21427,102065,22656,79409,108846,82543,26303,-37565
2008-01-08,1182772,374109,406637,114599,36686,151052,95882,23146,78503,525161,502519,22642,114599,36686,77913,151052,95882,55170,-55357
2008-01-15,1275690,412225,418395,108062,46554,147358,107886,23147,78838,559583,526281,33302,108062,46554,61508,147358,107886,39472,-55691
2008-01-22,1359549,430612,428588,116201,58816,167022,148607,31685,58274,597634,577195,20439,116201,58816,57385,167022,148607,18415,-26589
2008-01-29,1277973,422963,432009,78282,49559,152352,121112,29901,44788,575315,553121,22194,78282,49559,28723,152352,121112,31240,-14887
2008-02-05,1282724,405025,434018,101398,45916,152033,112682,23954,54522,557058,546700,10358,101398,45916,55482,152033,112682,39351,-30568
2008-02-12,1270282,439426,420013,66867,44231,131056,113411,38195,51621,570482,533424,37058,66867,44231,22636,131056,113411,17645,-13426
2008-02-19,1322001,431773,400316,67726,42248,129427,127594,36531,50988,561200,527910,33290,67726,42248,25478,129427,127594,1833,-14457
2008-02-26,1161294,406730,398502,81625,36899,110408,109979,32479,47944,517138,508481,8657,81625,36899,44726,110408,109979,429,-15465
2008-03-04,1240342,448424,405105,91951,56907,123822,135345,32395,40555,572246,540450,31796,91951,56907,35044,123822,135345,-11523,-8160
2008-03-11,1161708,478610,409332,31286,47631,130064,131765,31774,35947,608674,541097,67577,31286,47631,-16345,130064,131765,-1701,-4173
2008-03-18,1169831,479937,406900,31638,52580,132291,123502,22622,38286,612228,530402,81826,31638,52580,-20942,132291,123502,8789,-15664
2008-03-25,1109702,466702,389153,32739,55772,129845,94870,24367,53787,596547,484023,112524,32739,55772,-23033,129845,94870,34975,-29420
2008-04-01,1071902,424793,379135,54847,30124,111543,105383,26424,50775,536336,484518,51818,54847,30124,24723,111543,105383,6160,-24351
2008-04-08,1027589,396124,373753,35397,30550,126728,97251,23171,31619,522852,471004,51848,35397,30550,4847,126728,97251,29477,-8448
2008-04-15,1068286,418019,339624,26080,32594,118489,119651,24098,33517,536508,459275,77233,26080,32594,-6514,118489,119651,-1162,-9419
2008-04-22,1047040,419117,332685,23416,21646,95760,116343,26295,29603,514877,449028,65849,23416,21646,1770,95760,116343,-20583,-3308
2008-04-29,1039925,418824,332276,29661,35969,99977,110528,25501,29196,518801,442804,75997,29661,35969,-6308,99977,110528,-10551,-3695
2008-05-06,1063590,423505,339770,33953,33808,100684,127387,33526,23449,524189,467157,57032,33953,33808,145,100684,127387,-26703,10077
2008-05-13,1085479,434549,347797,28251,43447,132578,130305,32285,33378,567127,478102,89025,28251,43447,-15196,132578,130305,2273,-1093
2008-05-20,1077879,401997,320655,23468,65441,140056,119216,38968,34736,542053,439871,102182,23468,65441,-41973,140056,119216,20840,4232
2008-05-27,1064936,383706,307423,28496,37716,129227,119038,37740,31694,512933,426461,86472,28496,37716,-9220,129227,119038,10189,6046
2008-06-03,1030329,370495,284603,27770,42546,121498,117809,36567,24117,491993,402412,89581,27770,42546,-14776,121498,117809,3689,12450
2008-06-10,1013596,350904,247108,33707,24369,107121,146203,36630,28274,458025,393311,64714,33707,24369,9338,107121,146203,-39082,8356
2008-06-17,1014876,333247,209363,37547,42029,114702,165120,37102,27337,447949,374483,73466,37547,42029,-4482,114702,165120,-50418,9765
2008-06-24,998861,375794,216144,25060,76354,109894,161762,39415,30727,485688,377906,107782,25060,76354,-51294,109894,161762,-51868,8688
2008-07-01,1028813,364705,203385,21242,87752,123228,150659,39762,31013,487933,354044,133889,21242,87752,-66510,123228,150659,-27431,8749
2008-07-08,1054543,342728,187230,21492,114575,151224,153840,40130,34718,493952,341070,152882,21492,114575,-93083,151224,153840,-2616,5412
2008-07-15,1085743,326664,178669,20067,114205,161799,162725,41331,35767,488463,341394,147069,20067,114205,-94138,161799,162725,-926,5564
2008-07-22,1038339,329341,168082,16367,87260,135415,176876,44377,32409,464756,344958,119798,16367,87260,-70893,135415,176876,-41461,11968
2008-07-29,956409,308821,175465,17755,75591,132327,158923,43985,34637,441148,334388,106760,17755,75591,-57836,132327,158923,-26596,9348
2008-08-05,969771,317837,173897,10788,110362,153786,159614,43411,26221,471623,333511,138112,10788,110362,-99574,153786,159614,-5828,17190
2008-08-12,965644,337932,173173,17043,126280,129843,143408,43942,34603,467775,316581,151194,17043,126280,-109237,129843,143408,-13565,9339
2008-08-19,999427,360515,172877,13204,116912,116182,148939,44394,40443,476697,321816,154881,13204,116912,-103708,116182,148939,-32757,3951
2008-08-26,997453,353322,168981,10622,127002,124536,150330,41275,42471,477858,319311,158547,10622,127002,-116380,124536,150330,-25794,-1196
2008-09-02,1011970,346371,178308,10842,130649,141111,161874,41770,30670,487482,340182,147300,10842,130649,-119807,141111,161874,-20763,11100
2008-09-09,1048941,377988,174049,12612,137639,142802,161133,41312,38878,520790,335182,185608,12612,137639,-125027,142802,161133,-18331,2434
2008-09-16,1085201,394217,180287,13719,133774,112400,165289,48257,31006,506617,345576,161041,13719,133774,-120055,112400,165289,-52889,17251
2008-09-23,999344,355528,167367,11602,102824,97141,188426,46287,20649,452669,355793,96876,11602,102824,-91222,97141,188426,-91285,25638
2008-09-30,943953,356865,180198,7153,62861,70288,178866,46391,21253,427153,359064,68089,7153,62861,-55708,70288,178866,-108578,25138
2008-10-07,941730,369554,180347,3496,57117,80828,184495,51865,26562,450382,364842,85540,3496,57117,-53621,80828,184495,-103667,25303
2008-10-14,922971,365352,153558,5644,65238,59173,207322,52426,22895,424525,360880,63645,5644,65238,-59594,59173,207322,-148149,29531
2008-10-21,883654,338615,159260,12061,36338,58213,187740,39249,23014,396828,347000,49828,12061,36338,-24277,58213,187740,-129527,16235
2008-10-28,858723,346267,159325,17616,51697,52118,182351,41119,22307,398385,341676,56709,17616,51697,-34081,52118,182351,-130233,18812
2008-11-04,844831,326740,170682,20249,52745,59462,166715,46928,26521,386202,337397,48805,20249,52745,-32496,59462,166715,-107253,20407
2008-11-11,849002,341574,178545,21553,59306,60221,153151,49426,28795,401795,331696,70099,21553,59306,-37753,60221,153151,-92930,20631
2008-11-18,862200,354433,162430,20671,80094,60640,142297,35754,29458,415073,304727,110346,20671,80094,-59423,60640,142297,-81657,6296
2008-11-25,828240,362352,144096,10450,94538,59193,128289,36515,25183,421545,272385,149160,10450,94538,-84088,59193,128289,-69096,11332
2008-12-02,851823,370585,151256,10231,104877,55430,143464,34447,24773,426015,294720,131295,10231,104877,-94646,55430,143464,-88034,9674
2008-12-09,905947,457725,151748,2712,141768,44492,163106,17848,24087,502217,314854,187363,2712,141768,-139056,44492,163106,-118614,-6239
2008-12-16,915598,474809,148248,8746,133299,44910,190808,20712,19048,519719,339056,180663,8746,133299,-124553,44910,190808,-145898,1664
2008-12-22,918010,493109,150488,5540,151872,40422,191118,17058,17962,533531,341606,191925,5540,151872,-146332,40422,191118,-150696,-904
2008-12-30,840865,490693,155911,3633,159069,42368,190664,16590,18609,533061,346575,186486,3633,159069,-155436,42368,190664,-148296,-2019
2009-01-06,828610,440252,154751,7882,149702,44936,166389,17030,17175,485188,321140,164048,7882,149702,-141820,44936,166389,-121453,-145
2009-01-13,824786,467486,154244,9750,169594,40077,152260,14654,16927,507563,306504,201059,9750,169594,-159844,40077,152260,-112183,-2273
2009-01-20,819306,473450,149367,8579,166524,26713,143961,11427,16904,500163,293328,206835,8579,166524,-157945,26713,143961,-117248,-5477
2009-01-27,809589,465210,144726,15327,178691,24556,133877,13310,19881,489766,278603,211163,15327,178691,-163364,24556,133877,-109321,-6571
2009-02-03,830883,464925,143630,21331,175453,23270,137065,12813,20817,488195,280695,207500,21331,175453,-154122,23270,137065,-113795,-8004
2009-02-10,840097,454699,141907,27883,174550,23598,131273,12795,21301,478297,273180,205117,27883,174550,-146667,23598,131273,-107675,-8506
2009-02-17,859389,466201,130446,19084,191918,27765,133837,13525,24991,493966,264283,229683,19084,191918,-172834,27765,133837,-106072,-11466
2009-02-24,814573,447421,127357,22389,180786,21676,128117,17533,27371,469097,255474,213623,22389,180786,-158397,21676,128117,-106441,-9838
2009-03-03,812662,459199,122738,16994,202400,20688,125391,24088,22959,479887,248129,231758,16994,202400,-185406,20688,125391,-104703,1129
2009-03-10,789385,460662,109485,13855,205037,23023,132439,22132,23298,483685,241924,241761,13855,205037,-191182,23023,132439,-109416,-1166
2009-03-17,799745,442375,101391,11514,206404,23471,141409,31523,20171,465846,242800,223046,11514,206404,-194890,23471,141409,-117938,11352
2009-03-24,814530,450143,95970,9081,244787,30677,143773,37367,21163,480820,239743,241077,9081,244787,-235706,30677,143773,-113096,16204
2009-03-31,799377,462847,88674,5126,270192,39193,141569,39204,21060,502040,230243,271797,5126,270192,-265066,39193,141569,-102376,18144
2009-04-07,805065,473548,78154,4361,273972,26384,144127,45860,21164,499932,222281,277651,4361,273972,-269611,26384,144127,-117743,24696
2009-04-14,807988,465972,82122,6782,280624,30918,137439,40647,21560,496890,219561,277329,6782,280624,-273842,30918,137439,-106521,19087
2009-04-21,777949,430850,70551,18791,259946,21999,128163,37094,21789,452849,198714,254135,18791,259946,-241155,21999,128163,-106164,15305
2009-04-28,750019,420559,67374,18675,250872,23872,130586,38300,18910,444431,197960,246471,18675,250872,-232197,23872,130586,-106714,19390
2009-05-05,747446,413700,70132,9414,232180,18928,130929,44472,18867,432628,201061,231567,9414,232180,-222766,18928,130929,-112001,25605
2009-05-12,790878,434193,69123,7727,221538,21948,153484,43132,27999,456141,222607,233534,7727,221538,-213811,21948,153484,-131536,15133
2009-05-19,798590,437567,70642,7420,215708,32129,174437,43949,27261,469696,245079,224617,7420,215708,-208288,32129,174437,-142308,16688
2009-05-26,775557,436539,71767,5732,209697,31442,177983,42026,28255,467981,249750,218231,5732,209697,-203965,31442,177983,-146541,13771
2009-06-02,820574,428552,76837,6971,201519,36323,172246,45838,28976,464875,249083,215792,6971,201519,-194548,36323,172246,-135923,16862
2009-06-09,787653,409719,86390,5605,194347,40997,173447,42877,29613,450716,259837,190879,5605,194347,-188742,40997,173447,-132450,13264
2009-06-16,795866,410279,78377,24561,201046,34052,171771,35999,35654,444331,250148,194183,24561,201046,-176485,34052,171771,-137719,345
2009-06-23,810770,414805,73580,14562,221809,36688,160309,42659,35120,451493,233889,217604,14562,221809,-207247,36688,160309,-123621,7539
2009-06-30,771428,430561,89880,14632,214537,33749,159437,48684,36431,464310,249317,214993,14632,214537,-199905,33749,159437,-125688,12253
2009-07-07,799959,442093,89294,16944,235210,43614,152976,43054,34934,485707,242270,243437,16944,235210,-218266,43614,152976,-109362,8120
2009-07-14,793534,423276,92504,16075,235296,38399,149724,48061,29051,461675,242228,219447,16075,235296,-219221,38399,149724,-111325,19010
2009-07-21,759340,401648,93090,17270,202207,28745,143612,44604,31635,430393,236702,193691,17270,202207,-184937,28745,143612,-114867,12969
2009-07-28,724341,402702,100877,13040,161585,22564,161507,44781,28076,425266,262384,162882,13040,161585,-148545,22564,161507,-138943,16705
2009-08-04,735981,427753,141955,13351,191828,20150,141946,41454,28108,447903,283901,164002,13351,191828,-178477,20150,141946,-121796,13346
2009-08-11,744293,431669,148370,11633,194279,14856,138492,44386,29088,446525,286862,159663,11633,194279,-182646,14856,138492,-123636,15298
2009-08-18,795319,455848,145189,9222,215877,23350,154204,37589,30153,479198,299393,179805,9222,215877,-206655,23350,154204,-130854,7436
2009-08-25,864194,466257,135598,10861,252831,27704,146018,35420,30233,493961,281616,212345,10861,252831,-241970,27704,146018,-118314,5187
2009-09-01,828190,456874,100844,10500,257520,34788,137801,23149,31761,491662,238645,253017,10500,257520,-247020,34788,137801,-103013,-8612
2009-09-08,809771,442126,106160,13454,246201,30292,139132,28093,27289,472418,245292,227126,13454,246201,-232747,30292,139132,-108840,804
2009-09-15,805568,436799,117814,11371,251280,42165,139142,28133,27420,478964,256956,222008,11371,251280,-239909,42165,139142,-96977,713
2009-09-22,802210,457943,119580,15887,243233,24459,137812,17644,27480,482402,257392,225010,15887,243233,-227346,24459,137812,-113353,-9836
2009-09-29,801597,465247,125732,6779,261927,43888,125290,17563,27760,509135,251022,258113,6779,261927,-255148,43888,125290,-81402,-10197
2009-10-06,828730,459871,135421,4120,260164,49667,126720,26353,27380,509538,262141,247397,4120,260164,-256044,49667,126720,-77053,-1027
2009-10-13,817707,440214,116918,15545,244743,41429,141035,23686,27374,481643,257953,223690,15545,244743,-229198,41429,141035,-99606,-3688
2009-10-20,806902,433327,119150,12923,220133,41970,141025,29980,30427,475297,260175,215122,12923,220133,-207210,41970,141025,-99055,-447
2009-10-27,780978,447653,142877,22066,186430,27337,147267,21572,28107,474990,290144,184846,22066,186430,-164364,27337,147267,-119930,-6535
2009-11-03,791699,455872,136835,19241,200761,29532,143407,21456,23162,485404,280242,205162,19241,200761,-181520,29532,143407,-113875,-1706
2009-11-09,797679,434153,137232,22783,186326,40937,149512,26036,24829,475090,286744,188346,22783,186326,-163543,40937,149512,-108575,1207
2009-11-17,855207,466269,134977,14975,210656,47972,171213,18568,26998,514241,306190,208051,14975,210656,-195681,47972,171213,-123241,-8430
2009-11-24,850475,439639,111731,10634,206930,42735,169775,18233,24323,482374,281506,200868,10634,206930,-196296,42735,169775,-127040,-6090
2009-12-01,865642,417305,105060,7959,222806,60081,163786,20289,24397,477386,268846,208540,7959,222806,-214847,60081,163786,-103705,-4108
2009-12-08,781954,400135,97208,16601,201426,31033,158146,20535,24138,431168,255354,175814,16601,201426,-184825,31033,158146,-127113,-3603
2009-12-15,761484,427344,88800,4854,194045,13150,170789,23260,27138,440494,259589,180905,4854,194045,-189191,13150,170789,-157639,-3878
2009-12-22,753723,424583,83880,7270,175613,16513,174649,26099,27171,441096,258529,182567,7270,175613,-168343,16513,174649,-158136,-1072
2009-12-29,724400,416610,85386,9817,169166,16946,173870,23737,27208,433556,259256,174300,9817,169166,-159349,16946,173870,-156924,-3471
2010-01-05,724317,413210,80886,10452,158883,19449,174797,23484,28812,432659,255683,176976,10452,158883,-148431,19449,174797,-155348,-5328
2010-01-12,743633,406751,78650,5684,153205,28839,168458,24181,23528,435590,247108,188482,5684,153205,-147521,28839,168458,-139619,653
2010-01-19,734644,404749,74506,4079,156562,27727,163147,24531,25480,432476,237653,194823,4079,156562,-152483,27727,163147,-135420,-949
2010-01-26,713127,404652,72322,2647,159207,29244,166010,25464,24988,433896,238332,195564,2647,159207,-156560,29244,166010,-136766,476
2010-02-02,712409,396663,68570,6906,159290,22409,173746,25060,25069,419072,242316,176756,6906,159290,-152384,22409,173746,-151337,-9
2010-02-09,743882,390111,74957,8570,143588,21072,175237,25352,35841,411183,250194,160989,8570,143588,-135018,21072,175237,-154165,-10489
2010-02-16,741119,392079,66977,10628,146174,16567,171885,25266,37998,408646,238862,169784,10628,146174,-135546,16567,171885,-155318,-12732
2010-02-23,753585,419511,74330,10333,139461,18652,161753,23639,38803,438163,236083,202080,10333,139461,-129128,18652,161753,-143101,-15164
2010-03-02,738427,384474,78330,9033,137283,26950,160323,20356,32583,411424,238653,172771,9033,137283,-128250,26950,160323,-133373,-12227
2010-03-09,702818,381803,77148,10607,132473,19611,163079,22168,30639,401414,240227,161187,10607,132473,-121866,19611,163079,-143468,-8471
2010-03-16,711915,392625,75587,6461,142085,19541,172257,20084,31165,412166,247844,164322,6461,142085,-135624,19541,172257,-152716,-11081
2010-03-23,722096,384653,78391,7432,153043,36645,175633,19938,28890,421298,254024,167274,7432,153043,-145611,36645,175633,-138988,-8952
2010-03-30,701115,391961,102612,12386,110465,23249,183134,18870,24538,415210,285746,129464,12386,110465,-98079,23249,183134,-159885,-5668
2010-04-06,728760,379477,119057,15429,85746,31779,183331,21580,24059,411256,302388,108868,15429,85746,-70317,31779,183331,-151552,-2479
2010-04-13,714393,393618,136541,18727,95516,21423,170276,20930,25258,415041,306817,108224,18727,95516,-76789,21423,170276,-148853,-4328
2010-04-20,716290,402289,156976,18308,96552,25298,154739,15405,25199,427587,311715,115872,18308,96552,-78244,25298,154739,-129441,-9794
2010-04-27,744381,401936,166486,14367,116829,49367,160802,15195,31098,451303,327288,124015,14367,116829,-102462,49367,160802,-111435,-15903
2010-05-04,799382,419787,169122,20096,129988,48176,163162,18123,33123,467963,332284,135679,20096,129988,-109892,48176,163162,-114986,-15000
2010-05-11,838758,406999,155394,10294,138346,47878,166262,15752,37401,454877,321656,133221,10294,138346,-128052,47878,166262,-118384,-21649
2010-05-18,870348,407370,146797,7373,152343,53742,168019,15773,33768,461112,314816,146296,7373,152343,-144970,53742,168019,-114277,-17995
2010-05-25,828931,395784,138163,15394,150413,43791,155122,18238,29501,439575,293285,146290,15394,150413,-135019,43791,155122,-111331,-11263
