date,oi,am_long,am_short,dealer_long,dealer_short,lev_long,lev_short,other_long,other_short,mm_long,mm_short,mm_net,pm_long,pm_short,pm_net,sd_long,sd_short,sd_net,other_net
2007-03-13,854561,327422,210414,117050,156322,132096,233194,48067,41003,459518,443608,15910,117050,156322,-39272,132096,233194,-101098,7064
2007-03-20,920008,330729,259759,144418,143737,134882,254534,54034,33168,465611,514293,-48682,144418,143737,681,134882,254534,-119652,20866
2007-03-27,965139,346351,292703,171898,128555,124274,284182,64345,36434,470625,576885,-106260,171898,128555,43343,124274,284182,-159908,27911
2007-04-03,957918,354743,300290,156565,102511,116343,321626,71158,36712,471086,621916,-150830,156565,102511,54054,116343,321626,-205283,34446
2007-04-10,1007144,384228,277493,136118,146376,141465,328074,70414,35882,525693,605567,-79874,136118,146376,-10258,141465,328074,-186609,34532
2007-04-17,1008332,400608,325707,111751,103173,145047,309751,71239,46236,545655,635458,-89803,111751,103173,8578,145047,309751,-164704,25003
2007-04-24,1031372,434355,317091,161713,91591,113912,377589,71236,47869,548267,694680,-146413,161713,91591,70122,113912,377589,-263677,23367
2007-05-01,1118102,450339,293960,155872,104580,125707,421468,81646,47411,576046,715428,-139382,155872,104580,51292,125707,421468,-295761,34235
2007-05-08,1105897,427993,212911,132171,116462,127555,459505,88140,39370,555548,672416,-116868,132171,116462,15709,127555,459505,-331950,48770
2007-05-15,1149849,419767,232304,151928,129875,146135,468926,90489,38395,565902,701230,-135328,151928,129875,22053,146135,468926,-322791,52094
2007-05-22,1244475,409161,250792,121351,199448,132639,397866,78018,27617,541800,648658,-106858,121351,199448,-78097,132639,397866,-265227,50401
2007-05-29,1163571,421037,167602,118560,208128,115755,363401,61174,22903,536792,531003,5789,118560,208128,-89568,115755,363401,-247646,38271
2007-06-05,1001346,425534,172225,120197,256586,118039,299342,56180,32984,543573,471567,72006,120197,256586,-136389,118039,299342,-181303,23196
2007-06-12,985301,363779,158741,135517,288051,127298,276409,77196,32727,491077,435150,55927,135517,288051,-152534,127298,276409,-149111,44469
2007-06-19,953730,381563,174794,96611,281432,135652,231099,74604,41879,517215,405893,111322,96611,281432,-184821,135652,231099,-95447,32725
2007-06-26,965797,358379,231686,94556,249009,172723,203085,76030,45931,531102,434771,96331,94556,249009,-154453,172723,203085,-30362,30099
2007-07-03,1003116,387177,250939,94561,258941,179442,206282,66401,46950,566619,457221,109398,94561,258941,-164380,179442,206282,-26840,19451
2007-07-10,1014298,386035,244431,106010,286616,174654,209208,76999,35101,560689,453639,107050,106010,286616,-180606,174654,209208,-34554,41898
2007-07-17,1021762,401802,236998,111295,294477,166027,224044,75860,35196,567829,461042,106787,111295,294477,-183182,166027,224044,-58017,40664
2007-07-24,1058818,406853,239366,119476,325816,177845,180207,74799,49823,584698,419573,165125,119476,325816,-206340,177845,180207,-2362,24976
2007-07-31,1061438,403395,231220,119879,313990,156591,197027,56990,32857,559986,428247,131739,119879,313990,-194111,156591,197027,-40436,24133
2007-08-07,1079296,341602,206254,142709,251060,174779,252064,52776,39290,516381,458318,58063,142709,251060,-108351,174779,252064,-77285,13486
2007-08-14,1037499,302308,186798,146429,236637,182538,242480,41935,42388,484846,429278,55568,146429,236637,-90208,182538,242480,-59942,-453
2007-08-21,985366,234741,288300,170525,173349,234521,167119,41979,58723,469262,455419,13843,170525,173349,-2824,234521,167119,67402,-16744
2007-08-28,979678,234830,401403,185371,92395,244986,173465,43390,62648,479816,574868,-95052,185371,92395,92976,244986,173465,71521,-19258
2007-09-04,966889,239542,382169,177651,84962,255472,187479,40262,60976,495014,569648,-74634,177651,84962,92689,255472,187479,67993,-20714
2007-09-11,922399,221975,409265,151618,61931,198910,129395,85975,67924,420885,538660,-117775,151618,61931,89687,198910,129395,69515,18051
2007-09-18,908644,251315,404471,146214,46609,150570,133095,94452,85721,401885,537566,-135681,146214,46609,99605,150570,133095,17475,8731
2007-09-25,949393,278337,417706,160525,42883,176588,168013,74691,86333,454925,585719,-130794,160525,42883,117642,176588,168013,8575,-11642
2007-10-02,932659,274743,402879,144520,43635,186453,167450,60447,86763,461196,570329,-109133,144520,43635,100885,186453,167450,19003,-26316
2007-10-09,989249,329493,430132,134567,72980,178562,187493,75565,61954,508055,617625,-109570,134567,72980,61587,178562,187493,-8931,13611
2007-10-16,1058345,353333,437653,138000,128961,180064,211844,103956,55322,533397,649497,-116100,138000,128961,9039,180064,211844,-31780,48634
2007-10-23,1032131,327660,440731,139475,85717,185974,207465,93485,53518,513634,648196,-134562,139475,85717,53758,185974,207465,-21491,39967
2007-10-30,1041643,329100,423198,153777,113145,199185,205356,79701,53581,528285,628554,-100269,153777,113145,40632,199185,205356,-6171,26120
2007-11-06,1099079,309096,487840,198499,82741,226165,202705,78742,76738,535261,690545,-155284,198499,82741,115758,226165,202705,23460,2004
2007-11-13,1067046,290934,474796,197390,71781,220935,164436,62803,69084,511869,639232,-127363,197390,71781,125609,220935,164436,56499,-6281
2007-11-20,1035548,261502,476442,214270,57972,213940,157744,57473,61498,475442,634186,-158744,214270,57972,156298,213940,157744,56196,-4025
2007-11-27,1109244,220776,487692,222701,57674,277944,149621,56540,72113,498720,637313,-138593,222701,57674,165027,277944,149621,128323,-15573
2007-12-04,1015228,227861,423825,158166,60010,292160,139837,46826,83441,520021,563662,-43641,158166,60010,98156,292160,139837,152323,-36615
2007-12-11,1037371,232118,439713,158022,67280,290115,147734,51145,93124,522233,587447,-65214,158022,67280,90742,290115,147734,142381,-41979
2007-12-18,1036262,256661,459367,168997,79873,237941,122533,60487,88254,494602,581900,-87298,168997,79873,89124,237941,122533,115408,-27767
2007-12-24,1026434,260349,479908,178863,68798,240589,117649,57382,83944,500938,597557,-96619,178863,68798,110065,240589,117649,122940,-26562
2007-12-31,1005764,258332,476589,174474,65003,217940,115275,62405,80764,476272,591864,-115592,174474,65003,109471,217940,115275,102665,-18359
2008-01-08,1065764,282419,509187,132946,59730,211055,132576,100968,67210,493474,641763,-148289,132946,59730,73216,211055,132576,78479,33758
2008-01-15,1114285,274432,555645,116327,73154,271019,119605,101374,64171,545451,675250,-129799,116327,73154,43173,271019,119605,151414,37203
2008-01-22,1272906,274704,519399,266454,53865,236144,122022,101620,74752,510848,641421,-130573,266454,53865,212589,236144,122022,114122,26868
2008-01-29,1207432,292273,519582,253206,80523,256313,264540,105887,67318,548586,784122,-235536,253206,80523,172683,256313,264540,-8227,38569
2008-02-05,1258113,278374,534324,241027,92383,267702,270934,129681,63669,546076,805258,-259182,241027,92383,148644,267702,270934,-3232,66012
2008-02-12,1328422,284626,521958,252104,123016,297376,278190,132057,68928,582002,800148,-218146,252104,123016,129088,297376,278190,19186,63129
2008-02-19,1361480,300433,530533,270760,114176,293952,297329,115425,67181,594385,827862,-233477,270760,114176,156584,293952,297329,-3377,48244
2008-02-26,1382990,299148,524249,278991,110966,285395,285300,112097,61575,584543,809549,-225006,278991,110966,168025,285395,285300,95,50522
2008-03-04,1332107,347792,560245,262566,106573,267233,264566,105750,66829,615025,824811,-209786,262566,106573,155993,267233,264566,2667,38921
2008-03-11,1191372,386422,567253,154119,73352,275036,180791,88527,72902,661458,748044,-86586,154119,73352,80767,275036,180791,94245,15625
2008-03-18,1147740,360552,566320,167914,94692,244045,129123,74922,81395,604597,695443,-90846,167914,94692,73222,244045,129123,114922,-6473
2008-03-25,1163447,352353,560689,174457,90480,286657,122623,80154,122654,639010,683312,-44302,174457,90480,83977,286657,122623,164034,-42500
2008-04-01,1147933,378119,543070,197745,117651,260803,131246,66109,114321,638922,674316,-35394,197745,117651,80094,260803,131246,129557,-48212
2008-04-08,1143922,374013,547445,187242,97323,228032,114984,72667,116146,602045,662429,-60384,187242,97323,89919,228032,114984,113048,-43479
2008-04-15,1104490,403189,566304,186161,67798,177265,109162,71190,111204,580454,675466,-95012,186161,67798,118363,177265,109162,68103,-40014
2008-04-22,1136189,397697,591292,182125,66162,197881,93682,76512,113462,595578,684974,-89396,182125,66162,115963,197881,93682,104199,-36950
2008-04-29,1135694,421207,631760,187508,68528,186957,92426,76143,91151,608164,724186,-116022,187508,68528,118980,186957,92426,94531,-15008
2008-05-06,1174403,398757,645294,197874,75913,225218,90315,79594,99169,623975,735609,-111634,197874,75913,121961,225218,90315,134903,-19575
2008-05-13,1247834,381263,659108,234656,79332,270897,95664,81139,141953,652160,754772,-102612,234656,79332,155324,270897,95664,175233,-60814
2008-05-20,1192948,364878,575055,200689,87334,259534,83988,80710,166485,624412,659043,-34631,200689,87334,113355,259534,83988,175546,-85775
2008-05-27,1113907,377553,462827,140671,91948,243098,91470,79231,184899,620651,554297,66354,140671,91948,48723,243098,91470,151628,-105668
2008-06-03,1046084,348285,465485,131811,66733,216349,86198,82291,173975,564634,551683,12951,131811,66733,65078,216349,86198,130151,-91684
2008-06-10,986512,348267,454978,122950,91260,197769,77767,74758,110022,546036,532745,13291,122950,91260,31690,197769,77767,120002,-35264
2008-06-17,947964,343144,443930,75953,80078,191495,72942,79671,71316,534639,516872,17767,75953,80078,-4125,191495,72942,118553,8355
2008-06-24,1039918,340720,454074,90459,96526,225468,60079,80165,133675,566188,514153,52035,90459,96526,-6067,225468,60079,165389,-53510
2008-07-01,970716,311693,403857,77504,96355,189686,62218,82807,112621,501379,466075,35304,77504,96355,-18851,189686,62218,127468,-29814
2008-07-08,965793,287982,392356,71744,84405,211292,60945,79249,148308,499274,453301,45973,71744,84405,-12661,211292,60945,150347,-69059
2008-07-15,952583,295373,385497,63059,90437,219044,61473,73752,140842,514417,446970,67447,63059,90437,-27378,219044,61473,157571,-67090
2008-07-22,908778,310831,337615,54090,111752,182728,70571,74913,123951,493559,408186,85373,54090,111752,-57662,182728,70571,112157,-49038
2008-07-29,912067,341997,315496,62070,144400,156210,95889,79075,107048,498207,411385,86822,62070,144400,-82330,156210,95889,60321,-27973
2008-08-05,928888,335850,316003,62933,134919,156918,99082,80961,109616,492768,415085,77683,62933,134919,-71986,156918,99082,57836,-28655
2008-08-12,944011,325707,329715,97188,123474,158049,94093,75471,141257,483756,423808,59948,97188,123474,-26286,158049,94093,63956,-65786
2008-08-19,977196,343982,316474,59101,152359,178096,91039,72449,115524,522078,407513,114565,59101,152359,-93258,178096,91039,87057,-43075
2008-08-26,986444,337689,298798,65787,162026,176434,102122,70295,93068,514123,400920,113203,65787,162026,-96239,176434,102122,74312,-22773
2008-09-02,979685,352523,281841,59655,173014,168194,131514,56523,62791,520717,413355,107362,59655,173014,-113359,168194,131514,36680,-6268
2008-09-09,877866,311280,282104,61540,122870,152024,133688,49062,64362,463304,415792,47512,61540,122870,-61330,152024,133688,18336,-15300
2008-09-16,843792,286495,279125,67488,71648,128044,122621,53066,66680,414539,401746,12793,67488,71648,-4160,128044,122621,5423,-13614
2008-09-23,747343,245765,254630,61567,73062,119412,70475,33355,82011,365177,325105,40072,61567,73062,-11495,119412,70475,48937,-48656
2008-09-30,761693,229050,251323,77776,49266,122921,106601,34383,84487,351971,357924,-5953,77776,49266,28510,122921,106601,16320,-50104
2008-10-07,816477,197624,225530,77127,61847,161977,100900,26749,94089,359601,326430,33171,77127,61847,15280,161977,100900,61077,-67340
2008-10-14,798147,171058,209443,65656,60672,188545,97187,15700,86629,359603,306630,52973,65656,60672,4984,188545,97187,91358,-70929
2008-10-21,788393,190280,216531,57406,68266,194689,99577,14511,83247,384969,316108,68861,57406,68266,-10860,194689,99577,95112,-68736
2008-10-28,773467,197933,245161,55478,56859,190884,99326,21818,75290,388817,344487,44330,55478,56859,-1381,190884,99326,91558,-53472
2008-11-04,755008,168826,221913,77858,62090,179584,99574,23886,81660,348410,321487,26923,77858,62090,15768,179584,99574,80010,-57774
2008-11-11,744603,165531,221053,83221,67863,179459,91820,21957,80791,344990,312873,32117,83221,67863,15358,179459,91820,87639,-58834
2008-11-18,716706,160495,223237,90913,58736,172648,96605,18731,74076,333143,319842,13301,90913,58736,32177,172648,96605,76043,-55345
2008-11-25,570606,137110,131288,53889,63469,108784,77723,16969,41503,245894,209011,36883,53889,63469,-9580,108784,77723,31061,-24534
2008-12-02,505522,135151,129677,68883,55828,85063,60766,16106,52913,220214,190443,29771,68883,55828,13055,85063,60766,24297,-36807
2008-12-09,486680,142616,124831,71824,45588,68638,33994,16196,93456,211254,158825,52429,71824,45588,26236,68638,33994,34644,-77260
2008-12-16,534829,163327,127516,81504,47106,80124,52565,12922,113289,243451,180081,63370,81504,47106,34398,80124,52565,27559,-100367
2008-12-22,538743,186548,135602,76783,41131,74916,56863,14258,115201,261464,192465,68999,76783,41131,35652,74916,56863,18053,-100943
2008-12-30,540913,183995,139134,81637,37887,70525,60690,13014,114982,254520,199824,54696,81637,37887,43750,70525,60690,9835,-101968
2009-01-06,524308,207541,136819,48552,37062,76285,65375,14179,106101,283826,202194,81632,48552,37062,11490,76285,65375,10910,-91922
2009-01-13,550026,194384,145643,59113,45958,80354,60128,12519,103809,274738,205771,68967,59113,45958,13155,80354,60128,20226,-91290
2009-01-20,537474,169285,157170,60128,36856,83600,42650,13387,107702,252885,199820,53065,60128,36856,23272,83600,42650,40950,-94315
2009-01-27,506360,158184,163701,60176,24207,83443,40858,12734,99529,241627,204559,37068,60176,24207,35969,83443,40858,42585,-86795
2009-02-03,494527,116829,187685,102564,20699,75963,37295,14978,77146,192792,224980,-32188,102564,20699,81865,75963,37295,38668,-62168
2009-02-10,516232,121895,198775,105903,24770,75970,40487,18438,74515,197865,239262,-41397,105903,24770,81133,75970,40487,35483,-56077
2009-02-17,536305,121986,196080,107664,16582,83907,42427,21990,93068,205893,238507,-32614,107664,16582,91082,83907,42427,41480,-71078
2009-02-24,489030,108546,201889,105715,16062,85218,45394,19140,67227,193764,247283,-53519,105715,16062,89653,85218,45394,39824,-48087
2009-03-03,496254,111002,181142,90111,14399,91354,50212,16946,83015,202356,231354,-28998,90111,14399,75712,91354,50212,41142,-66069
2009-03-10,469976,104159,152718,77021,15254,81255,46735,19102,83064,185414,199453,-14039,77021,15254,61767,81255,46735,34520,-63962
2009-03-17,490191,106291,161185,74170,12372,90714,38555,19034,85007,197005,199740,-2735,74170,12372,61798,90714,38555,52159,-65973
2009-03-24,519360,127944,185216,61468,30672,105543,38314,18299,64740,233487,223530,9957,61468,30672,30796,105543,38314,67229,-46441
2009-03-31,523063,130887,189979,49451,44185,119006,39651,13912,60054,249893,229630,20263,49451,44185,5266,119006,39651,79355,-46142
2009-04-07,514858,128554,195518,58215,38081,120803,39022,14083,66202,249357,234540,14817,58215,38081,20134,120803,39022,81781,-52119
2009-04-14,516886,127108,218509,70641,31280,115427,39721,9087,52698,242535,258230,-15695,70641,31280,39361,115427,39721,75706,-43611
2009-04-21,504924,117329,195960,56924,38966,106678,39795,9183,17684,224007,235755,-11748,56924,38966,17958,106678,39795,66883,-8501
2009-04-28,486493,119070,200247,55222,32580,97204,42192,7978,16027,216274,242439,-26165,55222,32580,22642,97204,42192,55012,-8049
2009-05-05,490525,105474,189981,47469,37711,117257,43304,9473,14259,222731,233285,-10554,47469,37711,9758,117257,43304,73953,-4786
2009-05-12,523771,99949,191748,46334,52774,138857,49443,19637,18693,238806,241191,-2385,46334,52774,-6440,138857,49443,89414,944
2009-05-19,566668,97828,189884,45379,38374,162815,36341,14435,59770,260643,226225,34418,45379,38374,7005,162815,36341,126474,-45335
2009-05-26,575410,94310,190184,71220,29353,172100,38357,1686,81180,266410,228541,37869,71220,29353,41867,172100,38357,133743,-79494
2009-06-02,516542,101653,210748,59647,57243,146510,36943,11771,26295,248163,247691,472,59647,57243,2404,146510,36943,109567,-14524
2009-06-09,579861,110843,210522,87128,54788,174659,37994,14153,68020,285502,248516,36986,87128,54788,32340,174659,37994,136665,-53867
2009-06-16,582853,118620,181210,78969,62769,168205,50646,15753,64559,286825,231856,54969,78969,62769,16200,168205,50646,117559,-48806
2009-06-23,611512,109932,176141,80530,53352,187858,41028,14427,106306,297790,217169,80621,80530,53352,27178,187858,41028,146830,-91879
2009-06-30,594456,104940,185467,64041,60194,203240,41067,14303,87221,308180,226534,81646,64041,60194,3847,203240,41067,162173,-72918
2009-07-07,640839,105774,192131,63978,63460,221597,35772,13114,116246,327371,227903,99468,63978,63460,518,221597,35772,185825,-103132
2009-07-14,688386,109152,210660,68457,63255,249640,28813,13090,150593,358792,239473,119319,68457,63255,5202,249640,28813,220827,-137503
2009-07-21,733635,95627,221396,78131,59927,287348,37719,17867,157007,382975,259115,123860,78131,59927,18204,287348,37719,249629,-139140
2009-07-28,710320,89735,225942,80402,62444,289682,32067,20832,156950,379417,258009,121408,80402,62444,17958,289682,32067,257615,-136118
2009-08-04,706524,89741,242563,92935,68024,276368,36486,17512,119573,366109,279049,87060,92935,68024,24911,276368,36486,239882,-102061
2009-08-11,781749,94263,236626,123141,97153,316301,31838,17175,151798,410564,268464,142100,123141,97153,25988,316301,31838,284463,-134623
2009-08-18,840199,96451,252525,136624,111220,342511,37524,14742,165398,438962,290049,148913,136624,111220,25404,342511,37524,304987,-150656
2009-08-25,806002,85332,266662,127901,101165,349294,44421,10632,154885,434626,311083,123543,127901,101165,26736,349294,44421,304873,-144253
2009-09-01,763078,90993,225203,101726,89236,337650,53604,6782,146757,428643,278807,149836,101726,89236,12490,337650,53604,284046,-139975
2009-09-08,805081,79225,239018,92169,111635,387911,70635,13523,129816,467136,309653,157483,92169,111635,-19466,387911,70635,317276,-116293
2009-09-15,801414,81362,227253,87204,103541,370929,60689,8233,128888,452291,287942,164349,87204,103541,-16337,370929,60689,310240,-120655
2009-09-22,813827,81414,235448,75222,103371,387634,60703,8233,125145,469048,296151,172897,75222,103371,-28149,387634,60703,326931,-116912
2009-09-29,833788,128279,258051,71583,113507,379814,76137,7848,115679,508093,334188,173905,71583,113507,-41924,379814,76137,303677,-107831
2009-10-06,901415,211349,274263,60317,145752,382234,76324,8103,131317,593583,350587,242996,60317,145752,-85435,382234,76324,305910,-123214
2009-10-13,939872,256202,292267,55770,129099,368898,92656,7070,136709,625100,384923,240177,55770,129099,-73329,368898,92656,276242,-129639
2009-10-20,1051348,308130,367679,72622,163003,386618,75954,7076,134933,694748,443633,251115,72622,163003,-90381,386618,75954,310664,-127857
2009-10-27,1028484,311020,358545,68299,151375,384224,82028,4495,136553,695244,440573,254671,68299,151375,-83076,384224,82028,302196,-132058
2009-11-03,1040129,329806,357102,68743,142339,352936,87226,5725,134517,682742,444328,238414,68743,142339,-73596,352936,87226,265710,-128792
2009-11-09,1100993,327727,399798,79788,127067,424728,73729,5986,201160,752455,473527,278928,79788,127067,-47279,424728,73729,350999,-195174
2009-11-17,1148774,335534,391004,78048,138094,432783,80602,2361,201839,768317,471606,296711,78048,138094,-60046,432783,80602,352181,-199478
2009-11-24,1108701,304183,351342,70515,110825,433119,109587,2972,185695,737302,460929,276373,70515,110825,-40310,433119,109587,323532,-182723
2009-12-01,1023607,291531,337998,48426,105084,411134,97224,2565,176021,702665,435222,267443,48426,105084,-56658,411134,97224,313910,-173456
2009-12-08,981709,286576,332660,50907,103189,408921,102646,1237,170972,695497,435306,260191,50907,103189,-52282,408921,102646,306275,-169735
2009-12-15,948068,275901,321825,55340,101566,377919,96286,2597,154664,653820,418111,235709,55340,101566,-46226,377919,96286,281633,-152067
2009-12-22,927039,264015,316127,51825,99355,376513,87719,2780,150175,640528,403846,236682,51825,99355,-47530,376513,87719,288794,-147395
2009-12-29,884201,265409,301525,56122,88982,332269,91898,2780,141387,597678,393423,204255,56122,88982,-32860,332269,91898,240371,-138607
2010-01-05,870789,267475,279856,60506,77784,272683,92063,4920,126279,540158,371919,168239,60506,77784,-17278,272683,92063,180620,-121359
2010-01-12,926645,255092,301769,68835,79751,326871,78745,5207,151433,581963,380514,201449,68835,79751,-10916,326871,78745,248126,-146226
2010-01-19,954471,262706,303789,68468,89835,319662,73047,4667,149580,582368,376836,205532,68468,89835,-21367,319662,73047,246615,-144913
2010-01-26,952455,256420,300832,62229,111027,323594,69735,6206,131204,580014,370567,209447,62229,111027,-48798,323594,69735,253859,-124998
2010-02-02,1022581,256932,313706,87012,121611,354890,86839,6673,160229,611822,400545,211277,87012,121611,-34599,354890,86839,268051,-153556
2010-02-09,1041372,274010,337960,76582,119110,364758,83629,8552,154512,638768,421589,217179,76582,119110,-42528,364758,83629,281129,-145960
2010-02-16,1061294,262908,307688,80289,118607,361669,85818,5628,168741,624577,393506,231071,80289,118607,-38318,361669,85818,275851,-163113
2010-02-23,1003028,234734,334191,91042,102239,358353,76716,2766,146425,593087,410907,182180,91042,102239,-11197,358353,76716,281637,-143659
2010-03-02,944901,257125,318983,54014,88042,352629,76575,2717,150106,609754,395558,214196,54014,88042,-34028,352629,76575,276054,-147389
2010-03-09,907021,279960,312682,37556,95484,322250,82804,3478,121879,602210,395486,206724,37556,95484,-57928,322250,82804,239446,-118401
2010-03-16,925180,319347,311145,38914,102242,306636,93058,4752,130999,625983,404203,221780,38914,102242,-63328,306636,93058,213578,-126247
2010-03-23,934809,335300,302870,75487,96150,253584,97897,4673,142424,588884,400767,188117,75487,96150,-20663,253584,97897,155687,-137751
2010-03-30,965877,334783,311290,104038,88747,277729,116878,5134,149472,612512,428168,184344,104038,88747,15291,277729,116878,160851,-144338
2010-04-06,1052205,319901,328930,94352,108405,330428,114110,6627,161038,650329,443040,207289,94352,108405,-14053,330428,114110,216318,-154411
2010-04-13,1053886,325216,334591,95282,119886,341347,119727,7183,163348,666563,454318,212245,95282,119886,-24604,341347,119727,221620,-156165
2010-04-20,1108652,335938,361382,88436,134792,385318,117014,8150,165441,721256,478396,242860,88436,134792,-46356,385318,117014,268304,-157291
2010-04-27,1086828,357347,347323,91372,103980,326550,128881,8311,164172,683897,476204,207693,91372,103980,-12608,326550,128881,197669,-155861
2010-05-04,1159817,436886,330923,62867,114745,305221,157182,10300,149896,742107,488105,254002,62867,114745,-51878,305221,157182,148039,-139596
2010-05-11,1073838,418382,322052,18258,85978,294541,139874,9819,157678,712923,461926,250997,18258,85978,-67720,294541,139874,154667,-147859
2010-05-18,1091162,415756,337421,19873,86860,284357,113048,15345,171484,700113,450469,249644,19873,86860,-66987,284357,113048,171309,-156139
2010-05-25,1018539,420770,291511,11397,118298,244302,128183,24040,143750,665072,419694,245378,11397,118298,-106901,244302,128183,116119,-119710
2010-06-01,966310,389024,244762,13996,102000,254449,178842,30243,142523,643473,423604,219869,13996,102000,-88004,254449,178842,75607,-112280
