call_gex,call_oi,net_gex,put_gex,put_oi,strike
1434.86,264.0,-38877.9,-40312.76,8259.0,204.78
12146.76,741.0,-74729.03,-86875.79,11257.0,205.0
2197.85,231.0,-540.09,-2737.94,505.0,209.78
1340.94,130.0,-38495.12,-39836.06,5220.0,210.0
268.37,27.0,-897.29,-1165.66,201.0,214.78
2854.17,141.0,-22457.72,-25311.89,2665.0,215.0
536.42,51.0,-345.91,-882.33,147.0,219.78
1305.03,101.0,-27283.34,-28588.37,3567.0,220.0
65.89,6.0,-1590.91,-1656.8,251.0,224.78
1757.79,47.0,-54027.32,-55785.1,1689.0,225.0
103.11,9.0,-2831.91,-2935.02,407.0,229.78
1781.24,42.0,-22697.04,-24478.28,1728.0,230.0
0.0,0.0,-18781.21,-18781.21,2234.0,234.78
2616.75,55.0,-9824.02,-12440.76,573.0,235.0
114.82,9.0,-3321.88,-3436.7,379.0,239.78
5563.92,233.0,-23886.44,-29450.36,1519.0,240.0
531.79,40.0,-5630.68,-6162.47,632.0,244.78
17546.03,685.0,3898.5,-13647.53,1197.0,245.0
1386.93,99.0,-5251.58,-6638.51,635.0,249.78
8655.69,330.0,-438827.57,-447483.27,16833.0,250.0
1328.66,132.0,-6121.96,-7450.62,666.0,254.78
2193.53,44.0,-43846.91,-46040.44,2795.0,255.0
783.01,51.0,-16029.61,-16812.62,1407.0,259.78
1204.2,33.0,-63038.51,-64242.71,3532.0,260.0
655.16,41.0,-10037.54,-10692.7,840.0,264.78
2618.32,72.0,-31522.06,-34140.39,1439.0,265.0
2103.43,124.0,-46757.87,-48861.29,3606.0,269.78
1370.37,40.0,-33091.65,-34462.02,2329.0,270.0
926.86,52.0,-7122.92,-8049.78,559.0,274.78
2720.66,122.0,-84357.14,-87077.81,4544.0,275.0
822.86,44.0,-5680.31,-6503.17,415.0,279.78
1243.95,31.0,-106997.3,-108241.25,3982.0,280.0
455.02,23.0,-63014.3,-63469.32,3826.0,284.78
3874.04,85.0,-176594.34,-180468.38,4821.0,285.0
390.76,19.0,-8914.02,-9304.78,518.0,289.78
2962.43,70.0,-141701.67,-144664.11,4503.0,290.0
1238.91,57.0,-52913.43,-54152.34,2858.0,294.78
7080.25,174.0,-75322.45,-82402.7,2911.0,295.0
2798.95,122.0,-46803.77,-49602.73,2433.0,299.78
47924.07,1020.0,-647623.18,-695547.26,21270.0,300.0
