call_gex,call_oi,net_gex,put_gex,put_oi,strike
2159.93,264.0,-44133.01,-46292.94,8115.0,204.78
14433.53,843.0,-75045.13,-89478.66,11243.0,205.0
2089.46,231.0,-808.96,-2898.42,505.0,209.78
1903.13,130.0,-40899.3,-42802.44,5220.0,210.0
250.82,27.0,-1014.0,-1264.82,201.0,214.78
3139.5,141.0,-23350.33,-26489.82,2664.0,215.0
486.1,51.0,-523.32,-1009.42,147.0,219.78
2281.66,101.0,-32383.02,-34664.68,3510.0,220.0
54.2,6.0,-1743.64,-1797.84,241.0,224.78
1830.84,47.0,-54408.01,-56238.85,1687.0,225.0
107.87,9.0,-3108.1,-3215.97,407.0,229.78
1851.67,42.0,-23041.22,-24892.88,1727.0,230.0
0.0,0.0,-18670.69,-18670.69,2234.0,234.78
2665.78,55.0,-10211.67,-12877.45,573.0,235.0
103.2,9.0,-3311.25,-3414.44,379.0,239.78
6428.94,233.0,-23942.57,-30371.5,1518.0,240.0
483.33,40.0,-5641.21,-6124.54,632.0,244.78
19210.35,685.0,5852.18,-13358.18,1162.0,245.0
1242.83,99.0,-5356.93,-6599.75,635.0,249.78
9952.69,330.0,-598180.87,-608133.56,16828.0,250.0
1609.17,132.0,-5793.57,-7402.74,666.0,254.78
2231.01,44.0,-45419.79,-47650.8,2796.0,255.0
773.69,51.0,-15921.01,-16694.7,1407.0,259.78
1254.21,33.0,-66810.23,-68064.44,3553.0,260.0
598.12,41.0,-10187.58,-10785.7,840.0,264.78
2796.61,72.0,-31435.84,-34232.45,1439.0,265.0
1920.96,124.0,-47291.59,-49212.54,3606.0,269.78
1404.03,40.0,-34078.19,-35482.22,2339.0,270.0
844.86,52.0,-7367.82,-8212.68,559.0,274.78
2607.35,122.0,-86151.36,-88758.71,4544.0,275.0
749.86,44.0,-5721.92,-6471.77,415.0,279.78
1289.26,31.0,-110742.21,-112031.47,3973.0,280.0
521.04,23.0,-63398.12,-63919.16,3826.0,284.78
3938.06,85.0,-168133.48,-172071.54,4626.0,285.0
366.04,19.0,-8278.75,-8644.78,485.0,289.78
3062.12,70.0,-140871.99,-143934.1,4463.0,290.0
1150.05,57.0,-53126.04,-54276.09,2858.0,294.78
7194.25,174.0,-76137.06,-83331.31,2912.0,295.0
2357.91,122.0,-46850.38,-49208.29,2433.0,299.78
48625.51,1018.0,-641169.46,-689794.98,20990.0,300.0
3098.28,123.0,-5618.21,-8716.48,402.0,304.78
5589.18,104.0,-122640.01,-128229.19,4063.0,305.0
1608.74,68.0,-9988.07,-11596.81,503.0,309.78
7930.78,159.0,-167476.79,-175407.57,4782.0,310.0
1134.0,47.0,-10881.41,-12015.41,489.0,314.78
9566.09,176.0,-129074.87,-138640.96,8764.0,315.0
524.5,20.0,-58169.69,-58694.19,2240.0,319.78
26237.95,487.0,-124456.24,-150694.19,5867.0,320.0
1988.46,37.0,-31654.09,-33642.55,626.0,324.78
15552.35,289.0,-233466.99,-249019.35,5916.0,325.0
1451.04,27.0,-322398.83,-323849.86,6026.0,329.78
12579.82,174.0,-189810.24,-202390.06,5168.0,330.0
5804.15,108.0,-54763.19,-60567.34,1127.0,334.78
9174.96,153.0,-154943.48,-164118.44,4188.0,335.0
1182.33,22.0,-37673.21,-38855.53,723.0,339.78
7523.89,87.0,-534711.93,-542235.83,10364.0,340.0
10640.93,198.0,-411019.54,-421660.48,7846.0,344.78
4568.08,58.0,-204145.9,-208713.97,4250.0,345.0
22732.91,423.0,-112750.91,-135483.82,2521.0,349.78
27729.26,385.0,-5768803.28,-5796532.54,58383.0,350.0
1128.58,21.0,-41058.96,-42187.54,785.0,354.78
5775.61,299.0,-223555.37,-229330.97,3833.0,355.0
5642.92,105.0,-127315.02,-132957.94,2474.0,359.78
41792.34,764.0,-364149.17,-405941.51,6910.0,360.0
1451.04,27.0,-34609.91,-36060.95,671.0,364.78
12880.76,188.0,-979651.74,-992532.49,12184.0,365.0
2794.59,52.0,-213033.66,-215828.25,4016.0,369.78
36964.38,533.0,-553467.53,-590431.91,7735.0,370.0
3654.46,68.0,-106678.06,-110332.52,2053.0,374.78
9577.44,120.0,-508949.98,-518527.42,8141.0,375.0
5642.92,105.0,-268065.57,-273708.49,5093.0,379.78
16565.51,205.0,-2119472.34,-2136037.84,21278.0,380.0
1666.0,31.0,-28214.6,-29880.6,556.0,384.78
8819.52,131.0,-766645.38,-775464.9,6628.0,385.0
2472.14,46.0,-61104.76,-63576.9,1183.0,389.78
29396.93,338.0,-2527131.33,-2556528.25,26027.0,390.0
3224.53,60.0,-40682.77,-43907.29,817.0,394.78
24291.43,213.0,-536184.73,-560476.16,7412.0,395.0
13274.3,247.0,-185087.77,-198362.07,3691.0,399.78
300364.57,2318.0,-11852127.62,-12152492.19,128094.0,400.0
4460.59,83.0,-71476.99,-75937.58,1413.0,404.78
21110.72,192.0,-808723.51,-829834.23,12010.0,405.0
3546.98,66.0,-28805.76,-32352.74,602.0,409.78
34959.75,331.0,-1000325.6,-1035285.36,21807.0,410.0
9136.16,85.0,-237002.64,-246138.79,2290.0,414.78
25427.17,173.0,-420491.09,-445918.26,5566.0,415.0
4299.37,40.0,-50947.51,-55246.87,514.0,419.78
98563.0,734.0,-2156421.53,-2254984.54,26783.0,420.0
19669.61,183.0,-152627.55,-172297.16,1603.0,424.78
63146.96,479.0,-1678892.98,-1742039.94,15745.0,425.0
12575.65,117.0,-19347.15,-31922.8,297.0,429.78
255167.47,2025.0,-3081490.92,-3336658.39,29561.0,430.0
14725.33,137.0,-644.91,-15370.24,143.0,434.78
55999.26,395.0,-636356.05,-692355.31,6654.0,435.0
96628.29,899.0,-31600.35,-128228.64,1193.0,439.78
