call_gex,call_oi,net_gex,put_gex,put_oi,strike
4475.43,264.0,-37627.81,-42103.24,7674.0,204.78
15738.63,840.0,-86182.27,-101920.9,11104.0,205.0
4428.81,231.0,1125.64,-3303.18,505.0,209.78
2399.7,141.0,-48681.83,-51081.53,5220.0,210.0
528.41,27.0,-860.8,-1389.22,200.0,214.78
6232.64,141.0,-20463.02,-26695.65,2283.0,215.0
987.09,51.0,-120.44,-1107.53,147.0,219.78
2746.57,113.0,-31226.95,-33973.53,3501.0,220.0
127.58,6.0,-1835.12,-1962.7,241.0,224.78
2984.01,117.0,-51819.12,-54803.14,1682.0,225.0
182.68,9.0,-3391.62,-3574.31,407.0,229.78
1860.86,43.0,-15903.65,-17764.51,1368.0,230.0
0.0,0.0,-21089.13,-21089.13,2236.0,234.78
2665.4,57.0,-10428.55,-13093.95,577.0,235.0
196.98,9.0,-3637.2,-3834.18,379.0,239.78
8062.97,285.0,-30450.21,-38513.18,1494.0,240.0
897.87,40.0,-5939.92,-6837.79,632.0,244.78
35331.91,698.0,19350.85,-15981.06,1162.0,245.0
2344.21,99.0,-4965.82,-7310.04,633.0,249.78
12800.66,381.0,-580531.85,-593332.51,16809.0,250.0
3294.34,132.0,-4899.69,-8194.02,666.0,254.78
2414.77,55.0,-44961.21,-47375.99,2785.0,255.0
1310.0,51.0,-17046.26,-18356.26,1383.0,259.78
1380.17,35.0,-66819.06,-68199.23,3544.0,260.0
1121.44,41.0,-4019.42,-5140.87,360.0,264.78
3203.86,84.0,-30849.63,-34053.48,1438.0,265.0
3795.58,124.0,-51415.91,-55211.49,3606.0,269.78
1607.37,41.0,-25914.3,-27521.68,1750.0,270.0
1571.94,52.0,-7590.08,-9162.03,559.0,274.78
5124.36,171.0,-44123.27,-49247.63,1882.0,275.0
1405.68,44.0,-5832.88,-7238.56,415.0,279.78
1697.05,45.0,-108474.39,-110171.44,3973.0,280.0
733.97,23.0,-71298.23,-72032.2,3826.0,284.78
4414.85,100.0,-142505.69,-146920.53,4196.0,285.0
674.21,19.0,-9107.85,-9782.06,485.0,289.78
3582.37,86.0,-138997.74,-142580.11,4459.0,290.0
2038.99,57.0,-59576.97,-61615.96,2858.0,294.78
10352.07,236.0,-76282.28,-86634.35,2909.0,295.0
4519.71,122.0,-51665.21,-56184.91,2433.0,299.78
53813.99,1055.0,-718307.26,-772121.25,20727.0,300.0
4677.67,123.0,-5220.2,-9897.86,402.0,304.78
5527.67,108.0,-169172.69,-174700.36,3991.0,305.0
2702.55,68.0,-10420.63,-13123.18,503.0,309.78
9385.69,163.0,-155084.33,-164470.01,4519.0,310.0
2446.61,47.0,-23008.53,-25455.14,489.0,314.78
10501.73,226.0,-211676.53,-222178.26,8717.0,315.0
1041.11,20.0,-115563.22,-116604.33,2240.0,319.78
34482.22,534.0,-144910.58,-179392.79,5754.0,320.0
1926.05,37.0,-30660.69,-32586.75,626.0,324.78
20331.03,316.0,-225908.07,-246239.09,5874.0,325.0
1405.5,27.0,-312280.97,-313686.46,6026.0,329.78
13688.47,226.0,-189509.38,-203197.85,5180.0,330.0
5621.99,108.0,-53044.56,-58666.55,1127.0,334.78
11223.05,205.0,-152509.13,-163732.18,4152.0,335.0
1145.22,22.0,-36490.91,-37636.13,723.0,339.78
8370.97,139.0,-604870.84,-613241.81,10348.0,340.0
10306.99,198.0,-398120.49,-408427.48,7846.0,344.78
5214.52,83.0,-231673.85,-236888.37,4113.0,345.0
