call_gex,call_oi,net_gex,put_gex,put_oi,strike
2930.04,272.0,-16793.44,-19723.48,9887.0,204.78
14797.23,888.0,-59828.99,-74626.21,8005.0,205.0
2365.12,232.0,370.68,-1994.44,1130.0,209.78
3577.41,238.0,-18411.5,-21988.91,3684.0,210.0
273.11,27.0,-267.99,-541.1,222.0,214.78
3024.64,153.0,-14387.03,-17411.67,1681.0,215.0
529.41,51.0,1.15,-528.26,171.0,219.78
1179.52,101.0,-17151.14,-18330.66,1622.0,220.0
69.39,6.0,-896.74,-966.13,302.0,224.78
950.69,47.0,-33153.13,-34103.81,1614.0,225.0
139.13,11.0,-1278.03,-1417.16,428.0,229.78
1646.68,102.0,-13797.77,-15444.45,1071.0,230.0
26.52,2.0,-8388.47,-8414.98,2265.0,234.78
1702.1,68.0,-6136.89,-7838.99,438.0,235.0
119.42,10.0,-1743.1,-1862.52,484.0,239.78
3959.46,230.0,-13082.12,-17041.58,862.0,240.0
520.96,41.0,-2372.69,-2893.65,726.0,244.78
15601.49,685.0,5858.93,-9742.57,355.0,245.0
1436.85,99.0,-1677.45,-3114.3,756.0,249.78
8493.85,331.0,-431804.47,-440298.32,16113.0,250.0
1967.25,132.0,-1758.97,-3726.22,762.0,254.78
1927.75,52.0,-29703.91,-31631.66,1952.0,255.0
796.02,51.0,-5949.18,-6745.2,1424.0,259.78
1087.83,34.0,-32518.97,-33606.8,3233.0,260.0
663.16,41.0,-3260.62,-3923.78,750.0,264.78
2509.92,74.0,-15932.8,-18442.73,1493.0,265.0
1668.72,124.0,-20222.72,-21891.45,3616.0,269.78
1302.38,41.0,-24137.51,-25439.89,1714.0,270.0
764.89,50.0,-3365.85,-4130.74,599.0,274.78
2855.24,136.0,-43436.78,-46292.02,4062.0,275.0
792.6,44.0,-2166.32,-2958.93,435.0,279.78
1210.82,31.0,-100837.07,-102047.88,2704.0,280.0
425.39,23.0,-27872.8,-28298.19,3841.0,284.78
4088.45,95.0,-373517.78,-377606.23,8291.0,285.0
367.53,19.0,-3916.34,-4283.87,539.0,289.78
3402.98,80.0,-190527.94,-193930.92,4068.0,290.0
1131.21,57.0,-23476.1,-24607.31,2875.0,294.78
7573.55,227.0,-143199.19,-150772.74,3330.0,295.0
2509.13,122.0,-20838.25,-23347.38,2452.0,299.78
50899.34,1084.0,-588661.84,-639561.19,19833.0,300.0
2645.55,123.0,-1445.55,-4091.1,402.0,304.78
5367.45,107.0,-177403.24,-182770.69,4465.0,305.0
1472.68,68.0,-4240.03,-5712.71,526.0,309.78
6724.39,170.0,-280255.29,-286979.68,6156.0,310.0
1084.96,47.0,-4904.45,-5989.4,503.0,314.78
7038.93,200.0,-151354.18,-158393.1,5625.0,315.0
482.38,20.0,-29139.6,-29621.98,2280.0,319.78
18344.59,510.0,-251647.83,-269992.43,5670.0,320.0
924.52,37.0,-16172.14,-17096.66,1242.0,324.78
11022.88,305.0,-250778.79,-261801.67,6096.0,325.0
698.54,27.0,-92043.16,-92741.7,6211.0,329.78
10564.45,261.0,-228802.44,-239366.89,6208.0,330.0
2947.22,109.0,-15242.3,-18189.52,1128.0,334.78
6280.93,142.0,-116923.28,-123204.21,2666.0,335.0
626.69,22.0,-13536.88,-14163.57,816.0,339.78
9013.25,160.0,-666837.91,-675851.16,10442.0,340.0
5857.69,197.0,-149185.08,-155042.76,8168.0,344.78
5903.85,105.0,-268299.6,-274203.45,4435.0,345.0
12164.07,423.0,-38875.07,-51039.14,2514.0,349.78
39843.89,541.0,-5871921.1,-5911765.0,59754.0,350.0
680.48,21.0,-16412.56,-17093.04,788.0,354.78
6485.05,309.0,-641286.32,-647771.38,7558.0,355.0
3552.45,105.0,-54616.87,-58169.32,2478.0,359.78
37804.19,776.0,-422629.56,-460433.75,7392.0,360.0
960.41,27.0,-15919.69,-16880.1,675.0,364.78
14239.32,208.0,-1201854.88,-1216094.2,12426.0,365.0
1943.21,52.0,-105994.58,-107937.79,4016.0,369.78
30038.23,577.0,-399104.93,-429143.16,6319.0,370.0
3773.87,68.0,-110163.59,-113937.46,2053.0,374.78
9656.66,122.0,-482795.94,-492452.59,6092.0,375.0
6049.29,109.0,-276435.69,-282484.97,5090.0,379.78
17108.79,249.0,-1849465.09,-1866573.89,20458.0,380.0
1720.44,31.0,-29358.46,-31078.9,560.0,384.78
10252.34,169.0,-871218.95,-881471.29,9838.0,385.0
2552.91,46.0,-64488.71,-67041.62,1208.0,389.78
25439.98,370.0,-2239949.99,-2265389.97,22824.0,390.0
3329.88,60.0,-41956.51,-45286.39,816.0,394.78
20251.87,277.0,-584179.82,-604431.69,6173.0,395.0
13708.01,247.0,-191357.21,-205065.22,3695.0,399.78
217888.23,2907.0,-11683367.35,-11901255.58,103927.0,400.0
4606.34,83.0,-74533.85,-79140.19,1426.0,404.78
17853.39,214.0,-650991.18,-668844.57,13784.0,405.0
3662.87,66.0,-30079.93,-33742.8,608.0,409.78
42012.01,401.0,-777580.58,-819592.59,13727.0,410.0
4717.33,85.0,-164884.65,-169601.98,3056.0,414.78
24752.12,174.0,-471247.1,-495999.22,6160.0,415.0
2219.92,40.0,-26028.58,-28248.5,509.0,419.78
86992.93,770.0,-1485464.97,-1572457.9,19358.0,420.0
10322.63,186.0,-78696.21,-89018.84,1604.0,424.78
51687.4,458.0,-1578335.38,-1630022.78,18082.0,425.0
6493.27,117.0,-9989.65,-16482.91,297.0,429.78
123773.55,1836.0,-3253882.7,-3377656.25,31702.0,430.0
7603.23,137.0,-943.47,-8546.7,154.0,434.78
41905.47,380.0,-748080.26,-789985.72,6701.0,435.0
49781.73,897.0,-72313.93,-122095.67,2200.0,439.78
99452.47,1198.0,-2916864.69,-3016317.16,26130.0,440.0
76920.27,1386.0,-61380.82,-138301.09,2492.0,444.78
132599.61,806.0,-2335511.07,-2468110.68,16789.0,445.0
1720.44,31.0,-37849.66,-39570.1,713.0,449.78
421566.43,3269.0,-6968979.68,-7390546.11,68142.0,450.0
22532.2,203.0,-183698.48,-206230.68,1858.0,454.78
158068.33,813.0,-1512555.98,-1670624.31,11205.0,455.0
23975.15,216.0,-8546.7,-32521.85,293.0,459.78
168159.03,1104.0,-1840042.72,-2008201.75,15897.0,460.0
15317.46,138.0,-42844.48,-58161.94,524.0,464.78
121007.22,665.0,-1846644.84,-1967652.06,13259.0,465.0
69816.52,629.0,0.0,-69816.52,629.0,469.78
353910.94,2702.0,-2225268.71,-2579179.65,22259.0,470.0
16205.42,146.0,-111440.04,-127645.47,1150.0,474.78
151509.62,910.0,-2337285.12,-2488794.74,26731.0,475.0
16427.42,148.0,-20756.26,-37183.68,335.0,479.78
793788.32,5395.0,-5175990.44,-5969778.77,45737.0,480.0
46618.35,420.0,-151842.61,-198460.96,1788.0,484.78
1080573.72,4711.0,-1228997.0,-2309570.71,14144.0,485.0
94790.64,854.0,23753.16,-71037.48,640.0,489.78
256234.4,1358.0,-3888216.72,-4144451.12,26179.0,490.0
94901.63,570.0,-18147.86,-113049.49,679.0,494.78
287091.31,1239.0,-1747788.21,-2034879.52,11737.0,495.0
53611.1,322.0,-75255.33,-128866.43,774.0,499.78
2508011.48,12834.0,-23693180.8,-26201192.27,123272.0,500.0
317004.75,1904.0,-135692.68,-452697.43,2719.0,504.78
298024.42,1277.0,-2029874.08,-2327898.51,12505.0,505.0
90905.77,546.0,37794.16,-53111.61,319.0,509.78
1049023.76,5494.0,-7572177.58,-8621201.35,34288.0,510.0
15983.43,96.0,-63045.76,-79029.19,356.0,514.78
559475.64,2589.0,-4924207.58,-5483683.22,33339.0,515.0
154062.53,694.0,-21089.25,-175151.78,789.0,519.78
543714.2,2136.0,-10822991.89,-11366706.09,60090.0,520.0
55720.02,251.0,-52612.13,-108332.15,488.0,524.78
552038.91,2032.0,-10347642.81,-10899681.71,43666.0,525.0
61713.81,278.0,-778526.37,-840240.18,3785.0,529.78
1509879.41,5667.0,-8007846.96,-9517726.37,41425.0,530.0
154062.53,694.0,-57273.97,-211336.5,952.0,534.78
722306.86,2330.0,-5704818.71,-6427125.57,26415.0,535.0
318003.71,1146.0,-8324.7,-326328.42,1176.0,539.78
2343404.32,7816.0,-16067194.47,-18410598.79,69041.0,540.0
388.49,1.0,-6992.75,-7381.24,19.0,543.0
1165.46,3.0,-8158.21,-9323.67,24.0,544.0
66042.66,238.0,-90461.79,-156504.44,564.0,544.78
1224453.04,3565.0,-4532822.67,-5757275.71,19867.0,545.0
776.97,2.0,-6215.78,-6992.75,18.0,546.0
1165.46,3.0,-13597.02,-14762.48,38.0,547.0
0.0,0.0,-139078.06,-139078.06,358.0,548.0
776.97,2.0,-113049.49,-113826.46,293.0,549.0
835245.35,3010.0,702050.08,-133195.27,480.0,549.78
4818005.98,14113.0,-41455062.15,-46273068.13,145809.0,550.0
388.49,1.0,-11155.1,-11543.59,26.0,551.0
443.98,1.0,-5327.81,-5771.8,13.0,552.0
443.98,1.0,-52390.14,-52834.12,119.0,553.0
2219.92,5.0,-4439.84,-6659.76,15.0,554.0
50281.22,151.0,-1264689.11,-1314970.32,3949.0,554.78
