call_gex,call_oi,net_gex,put_gex,put_oi,strike
2148.86,264.0,-38537.89,-40686.74,8333.0,204.78
10366.33,741.0,-78455.98,-88822.31,11322.0,205.0
1911.67,231.0,-736.43,-2648.1,505.0,209.78
1268.13,130.0,-37375.82,-38643.95,5225.0,210.0
234.76,27.0,-937.13,-1171.89,202.0,214.78
2295.52,141.0,-21421.07,-23716.59,2665.0,215.0
465.79,51.0,-435.45,-901.24,150.0,219.78
1275.77,101.0,-26256.2,-27531.98,3567.0,220.0
58.37,6.0,-1665.86,-1724.23,261.0,224.78
839.89,47.0,-54887.34,-55727.23,1689.0,225.0
93.14,9.0,-2926.18,-3019.33,418.0,229.78
1794.83,42.0,-22529.03,-24323.85,1727.0,230.0
0.0,0.0,-18385.34,-18385.34,2234.0,234.78
2616.22,55.0,-9958.81,-12575.03,573.0,235.0
100.79,9.0,-3269.9,-3370.69,379.0,239.78
5545.5,233.0,-24775.76,-30321.26,2207.0,240.0
475.45,40.0,-5574.57,-6050.01,632.0,244.78
16307.48,685.0,3529.89,-12777.6,1167.0,245.0
1231.45,99.0,-5298.1,-6529.55,635.0,249.78
8428.73,330.0,-595947.1,-604375.83,16833.0,250.0
1761.87,132.0,-5573.4,-7335.27,666.0,254.78
2200.17,44.0,-43950.3,-46150.47,2795.0,255.0
719.74,51.0,-15848.02,-16567.76,1407.0,259.78
1181.63,33.0,-62420.12,-63601.75,3533.0,260.0
597.34,41.0,-10111.73,-10709.07,840.0,264.78
2554.7,72.0,-31406.71,-33961.41,1439.0,265.0
1973.89,124.0,-47620.5,-49594.39,3606.0,269.78
1315.93,40.0,-32957.58,-34273.51,2299.0,270.0
872.46,52.0,-7298.1,-8170.56,559.0,274.78
2622.59,122.0,-85277.14,-87899.72,4544.0,275.0
761.7,44.0,-5749.3,-6511.0,415.0,279.78
1211.2,31.0,-107782.43,-108993.62,3979.0,280.0
423.65,23.0,-63853.66,-64277.31,3826.0,284.78
3834.81,85.0,-177074.88,-180909.7,4825.0,285.0
430.5,19.0,-8874.7,-9305.21,518.0,289.78
2890.28,70.0,-141507.88,-144398.16,4505.0,290.0
1183.82,57.0,-53589.02,-54772.84,2858.0,294.78
6905.44,174.0,-75632.72,-82538.16,2911.0,295.0
3090.59,122.0,-46589.56,-49680.15,2433.0,299.78
47314.94,1017.0,-645202.54,-692517.48,21256.0,300.0
3277.99,123.0,-5524.79,-8802.78,402.0,304.78
5157.17,105.0,-119598.58,-124755.75,4013.0,305.0
2583.16,68.0,-9203.42,-11786.58,503.0,309.78
7869.15,159.0,-168761.67,-176630.82,4828.0,310.0
1392.22,47.0,-10844.45,-12236.67,489.0,314.78
9555.42,186.0,-132027.97,-141583.39,8806.0,315.0
597.14,20.0,-59117.89,-59715.03,2239.0,319.78
26164.43,497.0,-127344.26,-153508.69,5965.0,320.0
1973.73,37.0,-31419.64,-33393.37,626.0,324.78
19435.08,289.0,-230752.53,-250187.61,5973.0,325.0
1440.29,27.0,-319317.39,-320757.67,6013.0,329.78
12547.29,174.0,-218618.33,-231165.61,5813.0,330.0
5761.16,108.0,-54357.57,-60118.73,1127.0,334.78
9146.14,153.0,-154078.87,-163225.01,4200.0,335.0
1173.57,22.0,-37394.17,-38567.74,723.0,339.78
7485.74,89.0,-527731.53,-535217.27,10387.0,340.0
10562.12,198.0,-407975.17,-418537.29,7846.0,344.78
4534.24,58.0,-207768.18,-212302.43,4349.0,345.0
22564.53,423.0,-111915.78,-134480.31,2521.0,349.78
31845.01,385.0,-5739196.04,-5771041.05,58748.0,350.0
1120.22,21.0,-40754.84,-41875.07,785.0,354.78
7834.6,299.0,-219802.97,-227637.57,3750.0,355.0
5601.12,105.0,-126372.02,-131973.14,2474.0,359.78
38648.46,763.0,-364626.88,-403275.35,6903.0,360.0
1440.29,27.0,-34353.56,-35793.85,671.0,364.78
13755.79,197.0,-974354.19,-988109.98,12196.0,365.0
2773.89,52.0,-211455.75,-214229.64,4016.0,369.78
36664.31,533.0,-560784.4,-597448.71,8428.0,370.0
3627.39,68.0,-105887.91,-109515.3,2053.0,374.78
9509.04,120.0,-487353.26,-496862.3,7982.0,375.0
5601.12,105.0,-266080.04,-271681.16,5093.0,379.78
16723.96,206.0,-2101742.45,-2118466.42,21470.0,380.0
1653.67,31.0,-28005.62,-29659.28,556.0,384.78
10715.47,131.0,-787217.59,-797933.06,7275.0,385.0
2453.83,46.0,-60652.17,-63105.99,1183.0,389.78
29179.19,338.0,-2509654.16,-2538833.34,28042.0,390.0
