call_gex,call_oi,net_gex,put_gex,put_oi,strike
3217.94,264.0,-41542.25,-44760.19,6712.0,204.78
24919.61,781.0,-125687.77,-150607.37,10826.0,205.0
2844.4,231.0,-983.23,-3827.64,505.0,209.78
2104.61,130.0,-51931.25,-54035.86,5202.0,210.0
299.48,27.0,-1335.64,-1635.12,200.0,214.78
5677.61,141.0,-23224.06,-28901.68,2279.0,215.0
657.05,51.0,-617.27,-1274.32,145.0,219.78
2020.55,101.0,-35397.05,-37417.61,3496.0,220.0
85.1,6.0,-2190.21,-2275.31,241.0,224.78
1681.06,47.0,-27902.59,-29583.65,1197.0,225.0
129.0,9.0,-3982.2,-4111.2,407.0,229.78
1681.24,42.0,-21779.39,-23460.62,1366.0,230.0
0.0,0.0,-24518.59,-24518.59,2236.0,234.78
2451.99,55.0,-13549.35,-16001.34,580.0,235.0
154.44,9.0,-4284.78,-4439.21,379.0,239.78
5933.87,233.0,-30977.63,-36911.5,1484.0,240.0
754.45,40.0,-7206.27,-7960.72,632.0,244.78
32736.44,685.0,16771.42,-15965.02,1162.0,245.0
1728.31,99.0,-6859.33,-8587.65,633.0,249.78
10213.27,328.0,-561379.24,-571592.51,16964.0,250.0
2404.57,132.0,-7292.15,-9696.72,666.0,254.78
2033.62,44.0,-46800.01,-48833.63,2687.0,255.0
923.56,51.0,-20458.26,-21381.82,1358.0,259.78
1196.71,33.0,-76129.52,-77326.23,3665.0,260.0
953.2,41.0,-5054.88,-6008.08,358.0,264.78
2626.56,72.0,-30343.7,-32970.26,1339.0,265.0
2778.6,124.0,-62445.25,-65223.85,3606.0,269.78
1413.19,40.0,-28365.02,-29778.21,1750.0,270.0
1182.39,52.0,-9661.08,-10843.47,559.0,274.78
3196.57,122.0,-44978.28,-48174.85,1836.0,275.0
993.06,44.0,-7634.64,-8627.7,415.0,279.78
1509.64,31.0,-106102.15,-107611.79,3507.0,280.0
584.75,23.0,-84401.66,-84986.41,3826.0,284.78
3704.09,79.0,-140540.28,-144244.37,4049.0,285.0
520.37,19.0,-11031.59,-11551.96,485.0,289.78
3408.86,70.0,-151348.47,-154757.33,4429.0,290.0
2775.79,57.0,-136403.28,-139179.07,2858.0,294.78
8814.35,167.0,-93597.17,-102411.52,2895.0,295.0
5941.16,122.0,-112541.23,-118482.4,2433.0,299.78
65989.08,1069.0,-884755.93,-950745.01,20693.0,300.0
