call_gex,call_oi,net_gex,put_gex,put_oi,strike
4162.43,264.0,-38071.12,-42233.55,9032.0,204.78
13670.6,844.0,-74745.21,-88415.81,11451.0,205.0
3715.31,231.0,1213.36,-2501.95,515.0,209.78
2231.82,145.0,-37342.65,-39574.48,5183.0,210.0
461.36,27.0,-748.2,-1209.56,222.0,214.78
3322.69,141.0,-20458.37,-23781.06,2665.0,215.0
906.93,51.0,-98.85,-1005.78,172.0,219.78
2396.74,112.0,-30348.97,-32745.71,3566.0,220.0
110.46,6.0,-1659.75,-1770.21,282.0,224.78
1787.16,117.0,-51666.25,-53453.41,1691.0,225.0
173.23,9.0,-2874.68,-3047.91,428.0,229.78
1775.3,43.0,-24967.52,-26742.82,1848.0,230.0
0.0,0.0,-15975.55,-15975.55,2234.0,234.78
2542.85,57.0,-9580.8,-12123.65,574.0,235.0
187.22,9.0,-2783.8,-2971.02,379.0,239.78
6622.81,285.0,-23080.25,-29703.06,2207.0,240.0
904.49,40.0,-4513.25,-5417.73,632.0,244.78
33955.7,698.0,18563.27,-15392.42,1166.0,245.0
2235.07,99.0,-4138.13,-6373.2,655.0,249.78
10974.94,381.0,-560604.38,-571579.32,16889.0,250.0
3095.11,132.0,-3898.3,-6993.42,666.0,254.78
2113.84,55.0,-43040.32,-45154.16,2824.0,255.0
1247.66,51.0,-14521.33,-15768.99,1423.0,259.78
1262.41,35.0,-57295.28,-58557.69,3607.0,260.0
1046.12,41.0,-8953.04,-9999.17,840.0,264.78
2916.17,84.0,-35162.41,-38078.57,1926.0,265.0
3285.76,124.0,-43471.26,-46757.03,3606.0,269.78
1495.19,41.0,-29521.68,-31016.87,2288.0,270.0
1399.07,52.0,-6345.7,-7744.77,559.0,274.78
4346.21,171.0,-79728.77,-84074.99,4595.0,275.0
1234.31,44.0,-4899.5,-6133.8,415.0,279.78
1425.31,43.0,-101920.18,-103345.49,3985.0,280.0
673.07,23.0,-59562.43,-60235.5,3826.0,284.78
