avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
47.56,53.42,112.89,Crude Oil ETF,4912,1.525,2.534,USO,2026-06-18 17:49:30
