avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
45.16,42.74,131.82,Crude Oil ETF,4500,2.288,1.332,USO,2026-08-24 18:15:14
