avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
52.21,56.37,126.62,Crude Oil ETF,4658,1.122,0.42,USO,2026-08-14 20:17:17
