call_gex,call_oi,net_gex,put_gex,put_oi,strike
0.0,36.0,-17156.36,-17156.36,68851.0,50.0
0.0,0.0,-1223.34,-1223.34,7516.0,55.0
0.0,10.0,-9490.47,-9490.47,50742.0,60.0
0.0,4.0,-3959.76,-3959.76,21843.0,65.0
0.0,11.0,-5492.15,-5492.15,27513.0,70.0
34.46,10.0,-2953.91,-2988.37,8466.0,75.0
51.16,15.0,-3178.03,-3229.19,14447.0,80.0
0.0,0.0,-126.36,-126.36,193.0,85.0
0.0,0.0,-4109.46,-4109.46,9837.0,90.0
17.72,5.0,-4841.36,-4859.08,8962.0,95.0
147.38,43.0,-85788.2,-85935.59,43126.0,100.0
26.01,8.0,-3751.69,-3777.7,4934.0,105.0
0.0,0.0,-1867.04,-1867.04,1114.0,110.0
0.0,0.0,-851.98,-851.98,1078.0,115.0
0.0,0.0,-8266.64,-8266.64,3369.0,120.0
0.0,0.0,-4513.58,-4513.58,3928.0,125.0
0.0,0.0,-17919.52,-17919.52,8360.0,130.0
0.0,0.0,-8501.76,-8501.76,2237.0,135.0
0.0,0.0,-9949.06,-9949.06,2937.0,140.0
0.0,0.0,-15647.22,-15647.22,3897.0,145.0
15.25,6.0,-72570.82,-72586.07,40244.0,150.0
0.0,0.0,-6290.67,-6290.67,843.0,155.0
0.0,0.0,-23777.84,-23777.84,3582.0,160.0
0.0,0.0,-23955.89,-23955.89,2681.0,165.0
0.0,0.0,-5358.55,-5358.55,1015.0,170.0
0.0,0.0,-1624.08,-1624.08,368.0,175.0
0.0,0.0,-74321.27,-74321.27,10254.0,180.0
0.0,0.0,-3869.24,-3869.24,943.0,185.0
0.0,0.0,-10886.2,-10886.2,1432.0,190.0
0.0,0.0,-6557.56,-6557.56,874.0,195.0
8836.8,753.0,-323319.11,-332155.9,64779.0,200.0
0.0,0.0,-38502.51,-38502.51,2886.0,205.0
4785.59,382.0,-25100.37,-29885.96,5977.0,210.0
0.0,0.0,-26773.07,-26773.07,1989.0,215.0
1087.79,82.0,-56930.69,-58018.47,6371.0,220.0
0.0,0.0,-59863.08,-59863.08,4395.0,225.0
197.81,14.0,-103306.39,-103504.21,12443.0,230.0
0.0,0.0,-38868.74,-38868.74,2202.0,235.0
762.12,33.0,-277057.55,-277819.67,50765.0,240.0
327.16,21.0,-21321.92,-21649.07,1526.0,245.0
4056.69,235.0,-424398.58,-428455.26,26758.0,250.0
71.95,7.0,-30798.52,-30870.48,2420.0,255.0
1325.84,51.0,-78618.9,-79944.73,6519.0,260.0
2901.13,137.0,-158263.92,-161165.05,3187.0,265.0
2574.46,95.0,-162743.48,-165317.94,7959.0,270.0
2715.64,144.0,-114503.96,-117219.6,7694.0,275.0
2943.74,140.0,-150087.59,-153031.34,8151.0,280.0
3216.21,263.0,-157877.62,-161093.83,9520.0,285.0
2581.24,61.0,-241392.76,-243974.0,17488.0,290.0
2284.55,112.0,-73057.44,-75341.98,3408.0,295.0
39040.98,1949.0,-913491.03,-952532.01,68409.0,300.0
10714.34,598.0,-54716.1,-65430.44,10809.0,305.0
13355.22,500.0,-145881.19,-159236.41,22265.0,310.0
12497.14,578.0,-32931.32,-45428.46,7659.0,315.0
14169.51,494.0,-140073.93,-154243.45,10526.0,320.0
5009.31,211.0,-246679.2,-251688.51,14172.0,325.0
11401.29,411.0,-360432.47,-371833.75,15835.0,330.0
2329.44,64.0,-247649.82,-249979.26,9159.0,335.0
6757.0,171.0,-822754.04,-829511.04,20114.0,340.0
2365.96,67.0,-452628.97,-454994.92,13168.0,345.0
38958.2,682.0,-4515876.75,-4554834.95,203751.0,350.0
8834.97,161.0,-193077.64,-201912.61,26530.0,355.0
10531.08,183.0,-598276.06,-608807.14,44262.0,360.0
25448.65,462.0,-399436.56,-424885.21,33852.0,365.0
19588.3,356.0,-927580.36,-947168.66,51442.0,370.0
14604.68,191.0,-1453797.35,-1468402.03,42022.0,375.0
15221.47,213.0,-4014903.66,-4030125.13,175888.0,380.0
25655.95,327.0,-678709.51,-704365.46,21157.0,385.0
16668.33,238.0,-2910611.22,-2927279.55,114096.0,390.0
12046.5,194.0,-539279.56,-551326.06,16220.0,395.0
971734.44,15858.0,-7351275.27,-8323009.71,203995.0,400.0
29107.48,418.0,-282212.67,-311320.15,10094.0,405.0
44789.48,550.0,-3121348.35,-3166137.83,51819.0,410.0
33093.9,610.0,-820149.22,-853243.12,115899.0,415.0
41187.82,545.0,-1178049.62,-1219237.44,128179.0,420.0
43393.2,571.0,-4224162.48,-4267555.68,277787.0,425.0
74441.46,1307.0,-1118683.07,-1193124.54,30390.0,430.0
25416.0,298.0,-2650919.79,-2676335.8,162757.0,435.0
43521.11,569.0,-861723.72,-905244.82,17077.0,440.0
51329.24,522.0,-651740.67,-703069.91,11963.0,445.0
227278.93,2410.0,-5769497.21,-5996776.14,78724.0,450.0
54566.7,622.0,-2562867.44,-2617434.14,22932.0,455.0
90234.21,816.0,-3262353.34,-3352587.55,25005.0,460.0
32483.7,279.0,-1432354.53,-1464838.23,17340.0,465.0
67082.35,601.0,-6504988.53,-6572070.89,102292.0,470.0
194532.35,1511.0,-2204844.81,-2399377.16,19351.0,475.0
75328.53,544.0,-42197897.68,-42273226.21,365925.0,480.0
189034.23,1394.0,-966574.74,-1155608.97,9678.0,485.0
165162.92,1360.0,-3292014.11,-3457177.03,28474.0,490.0
285408.43,2304.0,-1431366.59,-1716775.02,13517.0,495.0
941662.2,10739.0,-52176076.82,-53117739.02,408923.0,500.0
319103.07,2075.0,-1851482.11,-2170585.18,19371.0,505.0
734970.93,4360.0,-26029805.51,-26764776.44,219270.0,510.0
737764.85,6198.0,-6881364.31,-7619129.15,222790.0,515.0
760473.7,4011.0,-26596140.23,-27356613.93,389764.0,520.0
616928.98,2755.0,-26435026.35,-27051955.34,529745.0,525.0
721364.81,3361.0,-8110856.42,-8832221.23,38476.0,530.0
1597870.92,6374.0,-26845318.12,-28443189.05,343247.0,535.0
1340913.35,5180.0,-6547578.14,-7888491.48,38731.0,540.0
919804.82,5418.0,-6826064.86,-7745869.68,36640.0,545.0
2797884.71,11446.0,-17298725.63,-20096610.34,94717.0,550.0
2172837.59,7397.0,-6050853.81,-8223691.41,34129.0,555.0
1516825.31,6024.0,-8657441.56,-10174266.87,47900.0,560.0
1368891.09,6164.0,-6504268.54,-7873159.63,35485.0,565.0
2302352.28,8378.0,-41791693.03,-44094045.31,183372.0,570.0
1542069.35,4524.0,-10194571.58,-11736640.93,45397.0,575.0
0.0,0.0,-19456.72,-19456.72,41.0,576.0
0.0,0.0,-26100.48,-26100.48,55.0,577.0
415.23,1.0,-1008.43,-1423.66,3.0,578.0
0.0,0.0,-10440.19,-10440.19,22.0,579.0
2620223.49,6988.0,-16520824.34,-19141047.83,77106.0,580.0
47455.41,100.0,46031.75,-1423.66,3.0,581.0
474.55,1.0,-14711.18,-15185.73,32.0,582.0
0.0,0.0,-29422.35,-29422.35,62.0,583.0
0.0,0.0,-3331844.4,-3331844.4,7021.0,584.0
2794134.83,7952.0,-10036952.38,-12831087.21,49745.0,585.0
0.0,0.0,-4270.99,-4270.99,9.0,586.0
0.0,0.0,-12338.41,-12338.41,26.0,587.0
474.55,1.0,-10440.19,-10914.74,23.0,588.0
0.0,0.0,-17558.5,-17558.5,37.0,589.0
3098727.23,8254.0,-12214048.69,-15312775.92,60469.0,590.0
0.0,0.0,-10143.59,-10143.59,19.0,591.0
474.55,1.0,-1660.94,-2135.49,4.0,592.0
533.87,1.0,-4093.03,-4626.9,12.0,593.0
241844.64,2035.0,165500.75,-76343.89,293.0,594.0
3212949.24,9029.0,-15036404.09,-18249353.33,58199.0,595.0
771.15,3.0,-28769.84,-29540.99,118.0,596.0
1482.98,9.0,-3658218.99,-3659701.97,20515.0,597.0
151264.12,1275.0,-1095864.08,-1247128.2,6966.0,598.0
203168.48,1702.0,161170.44,-41998.04,228.0,599.0
8932544.69,26421.0,-64913558.09,-73846102.79,231470.0,600.0
135722.48,741.0,-110096.55,-245819.03,1838.0,601.0
13287.52,61.0,-171195.39,-184482.91,486.0,602.0
11626.58,63.0,-224108.18,-235734.75,1834.0,603.0
10558.83,68.0,-150670.93,-161229.76,1294.0,604.0
5727392.17,15053.0,-17258458.72,-22985850.9,107223.0,605.0
297545.43,1672.0,220904.94,-76640.49,586.0,606.0
