call_gex,call_oi,net_gex,put_gex,put_oi,strike
0.0,0.0,-23175.29,-23175.29,68327.0,50.0
0.0,0.0,-1681.78,-1681.78,6376.0,55.0
0.0,0.0,-15669.35,-15669.35,43237.0,60.0
0.0,0.0,-6076.92,-6076.92,20105.0,65.0
0.0,0.0,-13736.65,-13736.65,26180.0,70.0
0.0,0.0,-3459.05,-3459.05,5850.0,75.0
0.0,0.0,-7727.26,-7727.26,13298.0,80.0
0.0,0.0,-181.65,-181.65,159.0,85.0
0.0,0.0,-570.1,-570.1,341.0,90.0
0.0,0.0,-3424.99,-3424.99,3371.0,95.0
0.0,0.0,-89802.79,-89802.79,35045.0,100.0
0.0,0.0,-1363.45,-1363.45,1090.0,105.0
0.0,0.0,-723.93,-723.93,325.0,110.0
0.0,0.0,-1202.08,-1202.08,661.0,115.0
0.0,0.0,-4035.36,-4035.36,1184.0,120.0
0.0,0.0,-8360.08,-8360.08,3760.0,125.0
0.0,0.0,-5904.22,-5904.22,1922.0,130.0
0.0,0.0,-8817.78,-8817.78,1733.0,135.0
0.0,0.0,-7713.22,-7713.22,1695.0,140.0
0.0,0.0,-6727.88,-6727.88,1126.0,145.0
0.0,0.0,-104998.62,-104998.62,33425.0,150.0
0.0,0.0,-5685.97,-5685.97,671.0,155.0
0.0,0.0,-29025.95,-29025.95,3485.0,160.0
0.0,0.0,-27707.01,-27707.01,2663.0,165.0
0.0,0.0,-6314.82,-6314.82,885.0,170.0
0.0,0.0,-1542.55,-1542.55,228.0,175.0
0.0,0.0,-10598.62,-10598.62,1182.0,180.0
0.0,0.0,-5869.83,-5869.83,846.0,185.0
1.99,1.0,-12516.26,-12518.26,1176.0,190.0
0.0,0.0,-8133.49,-8133.49,728.0,195.0
233.92,61.0,-476901.98,-477135.9,59027.0,200.0
0.0,0.0,-46057.34,-46057.34,2738.0,205.0
67.61,7.0,-17074.89,-17142.5,1703.0,210.0
0.0,0.0,-30511.54,-30511.54,1696.0,215.0
1132.71,104.0,-70915.68,-72048.39,5450.0,220.0
610.58,11.0,-27033.79,-27644.36,1511.0,225.0
988.89,35.0,-148908.53,-149897.43,11351.0,230.0
0.0,0.0,-78307.65,-78307.65,1912.0,235.0
1429.81,52.0,-619517.21,-620947.02,50725.0,240.0
296.02,28.0,-32814.67,-33110.69,1192.0,245.0
4055.4,217.0,-480569.99,-484625.39,19543.0,250.0
29178.1,530.0,-27084.86,-56262.96,2431.0,255.0
1931.92,54.0,-122106.65,-124038.57,6378.0,260.0
1693.9,135.0,-150146.43,-151840.33,3050.0,265.0
1871.44,89.0,-213248.29,-215119.73,7847.0,270.0
1597.12,136.0,-160089.38,-161686.51,6736.0,275.0
1512.24,72.0,-162086.91,-163599.16,5763.0,280.0
1701.42,111.0,-83961.71,-85663.13,2580.0,285.0
2325.78,54.0,-388545.27,-390871.05,15959.0,290.0
1699.92,88.0,-70898.98,-72598.9,2240.0,295.0
27614.52,839.0,-991621.31,-1019235.83,46197.0,300.0
1823.59,37.0,-111778.84,-113602.44,6285.0,305.0
6862.1,169.0,-303760.88,-310622.98,12739.0,310.0
9325.17,168.0,-128720.17,-138045.34,6475.0,315.0
14431.81,260.0,-300210.37,-314642.18,8298.0,320.0
5233.83,95.0,-444854.79,-450088.62,13109.0,325.0
10823.86,180.0,-439687.27,-450511.13,14140.0,330.0
3276.27,51.0,-190572.49,-193848.76,5069.0,335.0
13838.57,194.0,-891365.65,-905204.22,16529.0,340.0
4502.62,71.0,-667503.04,-672005.66,9090.0,345.0
61339.5,655.0,-2132673.05,-2194012.54,44835.0,350.0
14343.72,164.0,-328513.61,-342857.33,12217.0,355.0
12733.44,167.0,-1449653.95,-1462387.39,66397.0,360.0
43014.92,442.0,-241860.47,-284875.39,10412.0,365.0
24960.3,356.0,-863921.36,-888881.66,28224.0,370.0
17099.45,199.0,-1535588.43,-1552687.87,37323.0,375.0
14066.27,200.0,-891443.45,-905509.72,25961.0,380.0
