call_gex,call_oi,net_gex,put_gex,put_oi,strike
0.0,0.0,-17545.39,-17545.39,68676.0,50.0
0.0,0.0,-1229.53,-1229.53,7516.0,55.0
0.0,0.0,-10522.23,-10522.23,50647.0,60.0
0.0,0.0,-4006.03,-4006.03,21843.0,65.0
0.0,0.0,-5596.48,-5596.48,27511.0,70.0
0.0,0.0,-4149.36,-4149.36,8453.0,75.0
0.0,0.0,-6342.03,-6342.03,13337.0,80.0
0.0,0.0,-151.44,-151.44,178.0,85.0
0.0,0.0,-5396.03,-5396.03,9832.0,90.0
0.0,0.0,-4889.34,-4889.34,8962.0,95.0
0.0,0.0,-92001.88,-92001.88,42452.0,100.0
0.0,0.0,-5090.71,-5090.71,4924.0,105.0
0.0,0.0,-2129.52,-2129.52,1099.0,110.0
0.0,0.0,-1136.31,-1136.31,1068.0,115.0
0.0,0.0,-4349.67,-4349.67,1520.0,120.0
0.0,0.0,-5534.31,-5534.31,3896.0,125.0
0.0,0.0,-17860.61,-17860.61,7825.0,130.0
0.0,0.0,-7753.72,-7753.72,1748.0,135.0
0.0,0.0,-10813.94,-10813.94,2871.0,140.0
0.0,0.0,-13422.24,-13422.24,2795.0,145.0
18.74,6.0,-88437.23,-88455.98,40235.0,150.0
0.0,0.0,-6732.28,-6732.28,883.0,155.0
0.0,0.0,-25820.18,-25820.18,3532.0,160.0
0.0,0.0,-23696.38,-23696.38,2499.0,165.0
0.0,0.0,-5974.89,-5974.89,1004.0,170.0
0.0,0.0,-1906.53,-1906.53,365.0,175.0
0.0,0.0,-15036.84,-15036.84,1778.0,180.0
0.0,0.0,-4755.57,-4755.57,943.0,185.0
0.0,0.0,-12027.98,-12027.98,1426.0,190.0
0.0,0.0,-7621.72,-7621.72,875.0,195.0
6844.73,752.0,-354453.37,-361298.11,62710.0,200.0
0.0,0.0,-41382.16,-41382.16,2886.0,205.0
3730.34,382.0,-25226.15,-28956.49,4195.0,210.0
0.0,0.0,-29161.07,-29161.07,1974.0,215.0
874.06,82.0,-65546.54,-66420.6,6347.0,220.0
0.0,0.0,-66243.17,-66243.17,4345.0,225.0
1223.01,32.0,-122286.33,-123509.34,12414.0,230.0
0.0,0.0,-42411.62,-42411.62,2192.0,235.0
806.04,35.0,-362726.58,-363532.62,50692.0,240.0
269.49,21.0,-22795.32,-23064.81,1381.0,245.0
3664.6,182.0,-520441.25,-524105.85,26354.0,250.0
31041.53,530.0,-11267.51,-42309.03,2403.0,255.0
2119.45,54.0,-91773.24,-93892.69,6513.0,260.0
2604.39,135.0,-158458.93,-161063.33,3146.0,265.0
2397.03,89.0,-177562.09,-179959.12,7914.0,270.0
2431.29,137.0,-131895.6,-134326.89,7671.0,275.0
1797.46,71.0,-155775.47,-157572.94,7445.0,280.0
2207.64,111.0,-181670.12,-183877.76,9398.0,285.0
2495.43,54.0,-272341.16,-274836.59,16330.0,290.0
1984.51,88.0,-80727.11,-82711.62,3383.0,295.0
39928.8,1474.0,-1003075.16,-1043003.96,66753.0,300.0
6289.3,506.0,-66395.26,-72684.56,10882.0,305.0
10809.16,490.0,-167487.12,-178296.28,22180.0,310.0
9186.65,548.0,-44087.06,-53273.71,7525.0,315.0
11491.23,401.0,-158537.02,-170028.25,10573.0,320.0
3846.76,196.0,-276734.28,-280581.05,14150.0,325.0
9171.08,413.0,-367118.67,-376289.74,15719.0,330.0
2132.59,54.0,-260624.38,-262756.96,9115.0,335.0
7668.09,171.0,-835221.31,-842889.4,17502.0,340.0
2906.37,67.0,-508969.79,-511876.16,12923.0,345.0
38962.7,662.0,-5596855.85,-5635818.55,207325.0,350.0
9170.35,161.0,-236107.92,-245278.28,24628.0,355.0
10694.46,179.0,-1124574.17,-1135268.63,68849.0,360.0
28300.56,462.0,-346232.74,-374533.3,32627.0,365.0
26540.3,364.0,-1184454.71,-1210995.01,69060.0,370.0
14313.71,191.0,-1472470.1,-1486783.81,42562.0,375.0
14358.67,208.0,-5151879.9,-5166238.57,184437.0,380.0
24570.29,347.0,-696563.66,-721133.95,22701.0,385.0
16909.94,228.0,-6441055.58,-6457965.52,117062.0,390.0
11392.09,237.0,-553341.37,-564733.46,23876.0,395.0
956941.99,15864.0,-9850589.59,-10807531.58,224554.0,400.0
