call_gex,call_oi,net_gex,put_gex,put_oi,strike
0.0,0.0,-18883.23,-18883.23,69418.0,50.0
0.0,0.0,-1224.51,-1224.51,7053.0,55.0
0.0,0.0,-7094.67,-7094.67,43337.0,60.0
0.0,0.0,-8290.77,-8290.77,20842.0,65.0
0.0,0.0,-11781.3,-11781.3,27486.0,70.0
0.0,0.0,-2888.58,-2888.58,5852.0,75.0
0.0,0.0,-6336.34,-6336.34,13299.0,80.0
0.0,0.0,-209.5,-209.5,193.0,85.0
0.0,0.0,-7549.57,-7549.57,9737.0,90.0
0.0,0.0,-7096.41,-7096.41,8944.0,95.0
0.0,0.0,-89010.71,-89010.71,36233.0,100.0
0.0,0.0,-4527.62,-4527.62,4084.0,105.0
0.0,0.0,-604.54,-604.54,320.0,110.0
0.0,0.0,-1063.81,-1063.81,659.0,115.0
0.0,0.0,-4133.95,-4133.95,1239.0,120.0
0.0,0.0,-7224.12,-7224.12,3771.0,125.0
0.0,0.0,-5415.78,-5415.78,1942.0,130.0
0.0,0.0,-8907.13,-8907.13,1799.0,135.0
0.0,0.0,-7661.43,-7661.43,1759.0,140.0
0.0,0.0,-6467.47,-6467.47,1125.0,145.0
24.68,6.0,-91877.07,-91901.75,34241.0,150.0
0.0,0.0,-6875.23,-6875.23,814.0,155.0
0.0,0.0,-27656.3,-27656.3,3416.0,160.0
0.0,0.0,-25209.64,-25209.64,2397.0,165.0
4.99,1.0,-6280.45,-6285.43,931.0,170.0
0.0,0.0,-2020.28,-2020.28,316.0,175.0
12.11,2.0,-11268.27,-11280.38,1327.0,180.0
4.67,1.0,-5800.52,-5805.18,904.0,185.0
10.24,1.0,-14300.64,-14310.88,1417.0,190.0
434.92,101.0,-7675.84,-8110.76,797.0,195.0
11900.46,1257.0,-420108.42,-432008.87,59081.0,200.0
47.89,10.0,-45505.5,-45553.39,2787.0,205.0
5790.9,500.0,-10812.68,-16603.58,1804.0,210.0
37.2,6.0,-38227.27,-38264.47,2251.0,215.0
2309.9,121.0,-65833.62,-68143.52,5505.0,220.0
156.86,12.0,-52516.53,-52673.39,2991.0,225.0
1260.66,36.0,-153909.0,-155169.66,12217.0,230.0
23.66,2.0,-75207.66,-75231.31,2136.0,235.0
1432.33,52.0,-543652.29,-545084.62,50640.0,240.0
516.5,28.0,-31925.98,-32442.48,1196.0,245.0
5995.02,271.0,-460887.57,-466882.59,19705.0,250.0
29481.56,532.0,-24356.82,-53838.37,2453.0,255.0
2200.78,66.0,-108787.28,-110988.06,6316.0,260.0
3121.45,137.0,-151251.82,-154373.28,3095.0,265.0
2680.74,95.0,-202117.99,-204798.73,7889.0,270.0
3062.33,146.0,-147867.83,-150930.16,6772.0,275.0
2622.36,126.0,-168004.61,-170626.97,6793.0,280.0
4716.54,263.0,-125062.96,-129779.49,4800.0,285.0
2604.02,61.0,-354328.33,-356932.34,16105.0,290.0
