call_gex,call_oi,net_gex,put_gex,put_oi,strike
0.0,0.0,-18670.55,-18670.55,69208.0,50.0
0.0,0.0,-1883.87,-1883.87,7053.0,55.0
0.0,0.0,-11770.41,-11770.41,43337.0,60.0
0.0,0.0,-6290.04,-6290.04,20842.0,65.0
0.0,0.0,-11825.26,-11825.26,27486.0,70.0
0.0,0.0,-2892.55,-2892.55,5852.0,75.0
0.0,0.0,-7739.67,-7739.67,13299.0,80.0
0.0,0.0,-200.4,-200.4,193.0,85.0
0.0,0.0,-571.48,-571.48,351.0,90.0
0.0,0.0,-3448.54,-3448.54,3386.0,95.0
0.0,0.0,-89713.68,-89713.68,36233.0,100.0
0.0,0.0,-1276.06,-1276.06,1111.0,105.0
0.0,0.0,-637.85,-637.85,320.0,110.0
0.0,0.0,-1056.22,-1056.22,650.0,115.0
0.0,0.0,-4167.47,-4167.47,1239.0,120.0
0.0,0.0,-7248.57,-7248.57,3771.0,125.0
0.0,0.0,-5615.69,-5615.69,1942.0,130.0
0.0,0.0,-8992.45,-8992.45,1799.0,135.0
0.0,2.0,-7621.43,-7621.43,1758.0,140.0
0.0,0.0,-6563.08,-6563.08,1125.0,145.0
15.0,31.0,-95652.82,-95667.81,33999.0,150.0
0.0,0.0,-6945.32,-6945.32,814.0,155.0
0.0,0.0,-28122.7,-28122.7,3412.0,160.0
0.0,0.0,-25398.61,-25398.61,2397.0,165.0
7.31,2.0,-6376.14,-6383.44,928.0,170.0
0.0,0.0,-2034.13,-2034.13,316.0,175.0
43.14,9.0,-11307.2,-11350.34,1324.0,180.0
5.97,1.0,-5704.6,-5710.57,891.0,185.0
22.31,3.0,-14293.89,-14316.2,1407.0,190.0
6.76,1.0,-8210.11,-8216.87,797.0,195.0
18964.39,1444.0,-417787.2,-436751.59,59037.0,200.0
7.88,2.0,-46005.38,-46013.26,2777.0,205.0
4798.26,499.0,-11885.79,-16684.05,1789.0,210.0
38.25,6.0,-38671.08,-38709.33,2251.0,215.0
2835.09,121.0,-66035.16,-68870.26,5489.0,220.0
616.15,12.0,-52801.34,-53417.49,2991.0,225.0
1235.34,38.0,-155062.12,-156297.46,12214.0,230.0
33.87,3.0,-81442.36,-81476.23,2136.0,235.0
1913.98,56.0,-561037.1,-562951.08,50640.0,240.0
585.69,28.0,-31880.02,-32465.71,1196.0,245.0
6819.49,271.0,-464791.65,-471611.14,19674.0,250.0
29267.11,532.0,-25040.72,-54307.82,2449.0,255.0
2326.25,66.0,-113476.87,-115803.12,6298.0,260.0
3227.45,137.0,-150101.61,-153329.07,3095.0,265.0
2605.64,95.0,-203829.52,-206435.16,7877.0,270.0
3910.38,146.0,-148900.47,-152810.85,6772.0,275.0
3155.16,126.0,-171234.79,-174389.95,6792.0,280.0
5902.92,263.0,-120551.56,-126454.48,4550.0,285.0
2700.0,61.0,-360409.85,-363109.85,16105.0,290.0
3049.54,112.0,-85240.72,-88290.26,3123.0,295.0
44888.54,1496.0,-968189.11,-1013077.65,53944.0,300.0
8420.18,438.0,-96755.79,-105175.97,6748.0,305.0
16661.42,491.0,-283223.4,-299884.81,15778.0,310.0
13948.16,539.0,-80662.2,-94610.35,6181.0,315.0
16786.52,401.0,-288640.05,-305426.56,8580.0,320.0
7647.58,202.0,-512347.73,-519995.31,14187.0,325.0
15602.67,385.0,-451124.11,-466726.79,14201.0,330.0
3463.44,54.0,-183112.41,-186575.85,5375.0,335.0
14211.1,198.0,-903586.56,-917797.67,17027.0,340.0
4990.03,75.0,-680733.24,-685723.28,9756.0,345.0
61657.17,657.0,-2100272.6,-2161929.77,46933.0,350.0
14390.29,160.0,-493376.43,-507766.71,22541.0,355.0
20326.31,382.0,-1479046.18,-1499372.49,58559.0,360.0
48327.61,586.0,-254602.28,-302929.89,13180.0,365.0
25587.43,364.0,-809682.46,-835269.89,26427.0,370.0
16843.01,197.0,-1409552.61,-1426395.62,41365.0,375.0
14357.79,201.0,-828800.51,-843158.3,26418.0,380.0
25741.15,344.0,-943721.36,-969462.52,16428.0,385.0
15889.14,226.0,-608927.08,-624816.22,15241.0,390.0
12800.77,234.0,-569169.11,-581969.88,16387.0,395.0
943732.8,15862.0,-8324214.59,-9267947.39,134719.0,400.0
34798.69,417.0,-723416.94,-758215.64,17229.0,405.0
47618.59,464.0,-3099099.82,-3146718.41,41130.0,410.0
59439.99,610.0,-6532958.0,-6592397.99,111102.0,415.0
60944.74,587.0,-7274479.83,-7335424.57,122659.0,420.0
63988.97,557.0,-2121030.41,-2185019.38,24469.0,425.0
90852.71,1141.0,-1869158.44,-1960011.15,41391.0,430.0
32395.32,275.0,-400467.43,-432862.75,10561.0,435.0
71315.67,593.0,-3337871.73,-3409187.4,116457.0,440.0
72553.93,499.0,-1013889.01,-1086442.94,15001.0,445.0
303923.33,2448.0,-8510185.04,-8814108.37,82325.0,450.0
64420.37,565.0,-2124300.51,-2188720.88,18074.0,455.0
92073.7,628.0,-4503775.37,-4595849.07,27050.0,460.0
49339.07,275.0,-1833844.51,-1883183.58,15225.0,465.0
77699.33,450.0,-9763666.27,-9841365.6,279232.0,470.0
257240.28,1518.0,-3123554.84,-3380795.12,25186.0,475.0
100676.13,510.0,-10942190.83,-11042866.96,70988.0,480.0
253244.31,1362.0,-1442703.13,-1695947.44,12545.0,485.0
236361.92,1367.0,-3472794.38,-3709156.3,19656.0,490.0
507820.61,2320.0,-1981706.53,-2489527.14,14497.0,495.0
1502705.0,8791.0,-17752537.31,-19255242.32,97030.0,500.0
502104.16,2105.0,-2561310.82,-3063414.98,24352.0,505.0
1163047.94,4574.0,-3222830.62,-4385878.56,24058.0,510.0
1054046.88,6384.0,-26492191.37,-27546238.25,226032.0,515.0
1134243.69,4048.0,-52676572.1,-53810815.79,445577.0,520.0
845194.59,2878.0,-6854825.06,-7700019.65,35361.0,525.0
974738.07,3372.0,-9054915.35,-10029653.42,37217.0,530.0
2119249.17,6323.0,-10682964.21,-12802213.38,51343.0,535.0
1725332.04,5050.0,-9754586.89,-11479918.93,62373.0,540.0
2180798.14,7437.0,-8825887.52,-11006685.66,39239.0,545.0
4131051.27,11773.0,-62175723.79,-66306775.07,598879.0,550.0
2909284.84,7480.0,-6837820.11,-9747104.95,29503.0,555.0
2154380.37,6095.0,-12090558.76,-14244939.13,43367.0,560.0
2200056.52,6180.0,-8237596.49,-10437653.01,35828.0,565.0
3371318.34,8970.0,-14866648.18,-18237966.53,54123.0,570.0
2136620.52,4538.0,-16107166.2,-18243786.73,66114.0,575.0
0.0,0.0,-2219.98,-2219.98,4.0,576.0
0.0,0.0,-13874.88,-13874.88,25.0,577.0
555.0,1.0,-1109.99,-1664.99,3.0,578.0
0.0,0.0,-12209.89,-12209.89,22.0,579.0
3433033.81,7068.0,-15503810.66,-18936844.47,45953.0,580.0
0.0,0.0,-1109.99,-1109.99,2.0,581.0
555.0,1.0,-17204.85,-17759.85,32.0,582.0
0.0,0.0,-46064.6,-46064.6,83.0,583.0
0.0,0.0,-3900506.27,-3900506.27,7028.0,584.0
3928755.52,7936.0,-15885130.71,-19813886.24,43676.0,585.0
0.0,0.0,-5494.45,-5494.45,9.0,586.0
0.0,0.0,-3052.47,-3052.47,5.0,587.0
0.0,0.0,-14041.38,-14041.38,23.0,588.0
0.0,0.0,0.0,0.0,0.0,589.0
3730844.24,7038.0,-22649275.17,-26380119.4,62488.0,590.0
0.0,0.0,-11599.4,-11599.4,19.0,591.0
610.49,1.0,-1831.48,-2441.98,4.0,592.0
610.49,1.0,-10988.9,-11599.4,19.0,593.0
903698.68,2035.0,785817.7,-117880.98,220.0,594.0
4678332.04,9741.0,-14152710.32,-18831042.36,40756.0,595.0
887.99,2.0,-47063.59,-47951.59,95.0,596.0
5993.95,11.0,-9947622.97,-9953616.92,19919.0,597.0
635858.0,1273.0,-2860112.27,-3495970.27,6995.0,598.0
809682.5,1620.0,710948.85,-98733.65,197.0,599.0
14476605.81,31944.0,-129544890.85,-144021496.66,311823.0,600.0
371902.28,741.0,238481.44,-133420.85,245.0,601.0
23143.3,44.0,-211120.17,-234263.47,379.0,602.0
11654.9,23.0,-911801.61,-923456.51,1825.0,603.0
11932.4,23.0,-541009.32,-552941.72,1096.0,604.0
9340569.22,15411.0,-23582130.5,-32922699.72,67078.0,605.0
894097.27,1611.0,780989.25,-113108.02,221.0,606.0
2330.98,4.0,-33355.21,-35686.19,64.0,607.0
4772.96,8.0,-113163.52,-117936.48,211.0,608.0
12376.39,22.0,-91518.71,-103895.1,173.0,609.0
5023705.55,8159.0,-33759973.62,-38783679.18,65448.0,610.0
504435.14,826.0,380671.21,-123763.93,199.0,611.0
17315.85,28.0,-224551.06,-241866.91,408.0,612.0
1831.48,3.0,-117936.48,-119767.96,205.0,613.0
3496.47,6.0,-137916.31,-141412.78,216.0,614.0
3555687.75,5433.0,-104901273.37,-108456961.12,190696.0,615.0
6049.45,9.0,-123930.43,-129979.88,206.0,616.0
13597.38,20.0,-217336.12,-230933.5,352.0,617.0
5327.95,9.0,-285989.03,-291316.98,514.0,618.0
3940.47,6.0,-858966.07,-862906.54,1438.0,619.0
6328055.27,9865.0,-119555368.38,-125883423.65,191477.0,620.0
28859.75,49.0,-878335.4,-907195.15,2125.0,621.0
9545.92,23.0,-1311620.16,-1321166.07,2536.0,622.0
37295.68,124.0,-474076.9,-511372.58,1394.0,623.0
660166.79,796.0,19924.33,-640242.46,1227.0,624.0
7219044.57,9742.0,-75096569.78,-82315614.36,110042.0,625.0
202850.75,282.0,-379394.72,-582245.46,1212.0,626.0
165832.57,198.0,-667881.22,-833713.79,1510.0,627.0
165999.06,191.0,-346483.5,-512482.57,908.0,628.0
1178587.81,1367.0,422739.84,-755847.96,1258.0,629.0
6669654.82,9342.0,-126671438.55,-133341093.37,310734.0,630.0
604611.77,785.0,-933057.93,-1537669.7,2725.0,631.0
58995.99,79.0,-773885.31,-832881.3,1181.0,632.0
204515.73,250.0,-797250.61,-1001766.34,1561.0,633.0
118990.97,236.0,-983007.5,-1101998.47,1991.0,634.0
9827244.51,11739.0,-28278947.94,-38106192.46,49450.0,635.0
143410.76,172.0,-451821.59,-595232.35,1010.0,636.0
289873.99,853.0,-612270.71,-902144.7,1545.0,637.0
253688.31,712.0,-201185.76,-454874.07,722.0,638.0
553885.21,641.0,-263678.22,-817563.43,1273.0,639.0
13283088.63,16163.0,-49934305.67,-63217394.3,75906.0,640.0
4889230.22,5368.0,2600485.51,-2288744.71,2899.0,641.0
1452699.94,1870.0,-354974.93,-1807674.87,2370.0,642.0
1531786.75,1881.0,-540454.33,-2072241.08,2351.0,643.0
1382160.05,1681.0,43622.62,-1338537.42,2068.0,644.0
8011411.22,9529.0,-51195310.27,-59206721.48,73718.0,645.0
726710.72,831.0,-809738.0,-1536448.71,1720.0,646.0
660610.79,1463.0,-509818.59,-1170429.38,1443.0,647.0
987391.96,1111.0,-1164712.93,-2152104.89,2702.0,648.0
952427.26,1059.0,-772386.82,-1724814.08,2094.0,649.0
27586591.43,28663.0,-142635486.99,-170222078.42,175485.0,650.0
417411.89,441.0,-1222099.43,-1639511.32,2403.0,651.0
385222.17,417.0,-4488079.69,-4873301.86,6130.0,652.0
414803.41,440.0,-1556373.04,-1971176.45,2620.0,653.0
303471.38,391.0,-918517.06,-1221988.43,1579.0,654.0
10925635.52,11542.0,-67207698.79,-78133334.3,74224.0,655.0
180706.44,240.0,-1885984.69,-2066691.13,3407.0,656.0
223718.57,310.0,-5358534.16,-5582252.72,5734.0,657.0
163002.09,193.0,-3098205.21,-3261207.3,3296.0,658.0
195413.81,285.0,-2571348.26,-2766762.07,2889.0,659.0
23320565.32,21071.0,-281686370.98,-305006936.3,253115.0,660.0
258294.77,384.0,-2353346.15,-2611640.91,2468.0,661.0
165555.07,233.0,-2593159.57,-2758714.64,2607.0,662.0
233597.48,281.0,-2061030.18,-2294627.66,2269.0,663.0
433617.75,527.0,-3040707.7,-3474325.45,3279.0,664.0
21004681.35,17642.0,-173211615.57,-194216296.92,149019.0,665.0
311796.3,392.0,-2364834.55,-2676630.85,2727.0,666.0
509596.59,631.0,-2272538.85,-2782135.44,2956.0,667.0
599894.31,469.0,-2168477.25,-2768371.56,3474.0,668.0
1193517.18,964.0,-3415218.47,-4608735.64,3858.0,669.0
27982913.5,21804.0,-226482330.38,-254465243.88,186941.0,670.0
816619.94,691.0,-3415440.46,-4232060.4,3665.0,671.0
383557.18,326.0,-11690252.4,-12073809.59,10373.0,672.0
537013.36,516.0,-5051899.31,-5588912.67,3839.0,673.0
658668.3,634.0,-4957661.13,-5616329.43,4009.0,674.0
35166660.38,25756.0,-97987066.61,-133153726.99,97886.0,675.0
408309.97,313.0,-6452318.7,-6860628.67,4705.0,676.0
1258895.61,802.0,-7162268.56,-8421164.17,5687.0,677.0
870010.48,608.0,-5113503.78,-5983514.25,4602.0,678.0
1067533.27,773.0,-5583751.21,-6651284.48,5020.0,679.0
45722058.6,32239.0,-140768372.13,-186490430.73,124592.0,680.0
1283981.4,971.0,-25540990.12,-26824971.52,24814.0,681.0
897760.24,676.0,-22027926.0,-22925686.24,19612.0,682.0
1402805.87,895.0,-13125747.49,-14528553.36,8516.0,683.0
532351.4,386.0,-8997360.19,-9529711.59,5585.0,684.0
34264404.68,22980.0,-96986854.26,-131251258.94,84526.0,685.0
806130.53,516.0,-8819206.73,-9625337.26,6141.0,686.0
886771.33,517.0,-7678414.1,-8565185.43,5827.0,687.0
553385.71,344.0,-10290055.01,-10843440.73,6999.0,688.0
1020525.17,590.0,-6075920.96,-7096446.13,3776.0,689.0
58117487.9,35007.0,-150040676.95,-208158164.85,119760.0,690.0
1556928.04,863.0,-11938057.76,-13494985.8,6869.0,691.0
