call_gex,call_oi,net_gex,put_gex,put_oi,strike
0.0,0.0,-18792.55,-18792.55,69687.0,50.0
0.0,0.0,-1206.63,-1206.63,7169.0,55.0
0.0,0.0,-11701.86,-11701.86,43451.0,60.0
0.0,0.0,-6215.72,-6215.72,20832.0,65.0
0.0,0.0,-11754.21,-11754.21,27660.0,70.0
0.0,0.0,-4989.51,-4989.51,8416.0,75.0
0.0,0.0,-6489.93,-6489.93,13401.0,80.0
0.0,0.0,-186.73,-186.73,193.0,85.0
0.0,0.0,-7591.81,-7591.81,9776.0,90.0
0.0,0.0,-7055.1,-7055.1,8963.0,95.0
0.0,0.0,-91913.36,-91913.36,40246.0,100.0
0.0,0.0,-4516.17,-4516.17,4097.0,105.0
0.0,0.0,-665.95,-665.95,374.0,110.0
0.0,0.0,-1372.82,-1372.82,958.0,115.0
0.0,0.0,-3841.04,-3841.04,1214.0,120.0
0.0,0.0,-7138.42,-7138.42,3771.0,125.0
0.0,0.0,-5321.98,-5321.98,1989.0,130.0
0.0,0.0,-8433.86,-8433.86,1799.0,135.0
0.0,0.0,-7149.32,-7149.32,1759.0,140.0
0.0,0.0,-6495.91,-6495.91,1169.0,145.0
19.62,6.0,-91441.01,-91460.63,34766.0,150.0
0.0,0.0,-6713.63,-6713.63,833.0,155.0
0.0,0.0,-26150.36,-26150.36,3382.0,160.0
0.0,0.0,-24410.75,-24410.75,2439.0,165.0
0.0,0.0,-6000.28,-6000.28,944.0,170.0
0.0,0.0,-2011.57,-2011.57,334.0,175.0
0.0,0.0,-15868.81,-15868.81,1742.0,180.0
0.0,0.0,-5378.46,-5378.46,915.0,185.0
0.0,0.0,-12822.04,-12822.04,1373.0,190.0
0.0,0.0,-8059.5,-8059.5,828.0,195.0
8655.51,1028.0,-391985.82,-400641.32,59940.0,200.0
0.77,2.0,-43519.27,-43520.03,2799.0,205.0
3751.08,389.0,-11509.36,-15260.44,1869.0,210.0
11.14,3.0,-30975.35,-30986.49,1912.0,215.0
1253.52,121.0,-65295.27,-66548.79,5691.0,220.0
45.49,11.0,-69880.75,-69926.25,4277.0,225.0
1247.46,36.0,-138287.53,-139534.98,12237.0,230.0
17.9,2.0,-45326.91,-45344.81,2136.0,235.0
982.35,52.0,-455853.61,-456835.97,50515.0,240.0
388.43,28.0,-31754.59,-32143.02,1223.0,245.0
5819.36,219.0,-560445.83,-566265.19,25576.0,250.0
30235.44,530.0,-20922.76,-51158.2,2446.0,255.0
2184.73,54.0,-105548.14,-107732.87,6482.0,260.0
2606.79,135.0,-155847.21,-158454.0,3129.0,265.0
2626.74,89.0,-193219.61,-195846.35,7899.0,270.0
2695.69,137.0,-136685.25,-139380.94,6764.0,275.0
2179.79,72.0,-158441.89,-160621.69,6828.0,280.0
2520.01,111.0,-127115.75,-129635.76,5221.0,285.0
2460.68,54.0,-315671.55,-318132.23,16109.0,290.0
2662.22,112.0,-78801.54,-81463.76,3144.0,295.0
37045.82,1578.0,-864242.27,-901288.09,58605.0,300.0
4981.47,522.0,-81385.07,-86366.54,8910.0,305.0
11938.59,486.0,-206390.76,-218329.35,17126.0,310.0
8468.47,540.0,-59403.61,-67872.08,6435.0,315.0
11659.86,401.0,-240699.69,-252359.56,8934.0,320.0
5545.08,202.0,-395694.79,-401239.87,13589.0,325.0
9409.66,175.0,-400802.02,-410211.68,14814.0,330.0
2772.26,54.0,-173054.65,-175826.91,5679.0,335.0
10579.03,197.0,-892295.03,-902874.06,17331.0,340.0
4236.06,75.0,-498479.48,-502715.54,10752.0,345.0
38997.87,643.0,-1656089.88,-1695087.74,47705.0,350.0
9101.61,160.0,-366587.43,-375689.04,22951.0,355.0
14043.36,396.0,-1181432.48,-1195475.83,60435.0,360.0
26465.38,602.0,-230625.28,-257090.66,14434.0,365.0
25750.4,354.0,-712559.54,-738309.94,25752.0,370.0
14990.85,194.0,-1381613.97,-1396604.82,29391.0,375.0
14708.02,201.0,-756515.98,-771224.0,23874.0,380.0
24573.63,344.0,-627009.56,-651583.19,16814.0,385.0
16134.77,225.0,-512974.61,-529109.38,15097.0,390.0
10806.81,192.0,-546639.59,-557446.4,18805.0,395.0
937268.67,15845.0,-6289707.34,-7226976.01,136367.0,400.0
28156.99,416.0,-504787.81,-532944.8,16177.0,405.0
38228.53,463.0,-1794963.1,-1833191.62,36642.0,410.0
32396.9,610.0,-2318481.79,-2350878.7,109900.0,415.0
49797.21,578.0,-3053894.61,-3103691.82,124309.0,420.0
46983.58,549.0,-12277156.78,-12324140.36,273894.0,425.0
62892.91,1242.0,-1766122.64,-1829015.56,33507.0,430.0
31081.38,252.0,-10559147.12,-10590228.49,166564.0,435.0
70052.6,573.0,-1681342.48,-1751395.08,111408.0,440.0
58040.7,496.0,-996267.93,-1054308.64,12114.0,445.0
195216.04,2455.0,-7509745.77,-7704961.81,83764.0,450.0
56058.75,565.0,-4141639.99,-4197698.74,26163.0,455.0
84170.13,618.0,-4245415.31,-4329585.44,24423.0,460.0
44832.75,291.0,-1329667.35,-1374500.1,13917.0,465.0
65670.78,453.0,-3714853.4,-3780524.17,127802.0,470.0
197540.52,1540.0,-2591215.03,-2788755.55,19278.0,475.0
78391.77,504.0,-9142555.63,-9220947.4,72436.0,480.0
247078.72,1363.0,-1257771.08,-1504849.8,11001.0,485.0
218006.84,1252.0,-3017848.46,-3235855.3,19994.0,490.0
401437.62,2330.0,-1599167.35,-2000604.97,14436.0,495.0
1351410.12,10641.0,-15568660.19,-16920070.31,103315.0,500.0
401489.41,2090.0,-2005479.9,-2406969.31,20074.0,505.0
1028091.28,4379.0,-2870646.17,-3898737.45,27304.0,510.0
848410.9,6328.0,-15356098.18,-16204509.08,227311.0,515.0
965623.09,4071.0,-21787725.74,-22753348.83,443918.0,520.0
788587.17,2878.0,-79763121.84,-80551709.01,532557.0,525.0
858164.26,3415.0,-7520105.92,-8378270.17,34307.0,530.0
1996308.26,6307.0,-43298277.23,-45294585.49,340022.0,535.0
1492720.51,5044.0,-8354875.62,-9847596.13,46659.0,540.0
1116006.53,5663.0,-8309823.3,-9425829.84,34949.0,545.0
3285559.55,11756.0,-31839228.26,-35124787.81,301197.0,550.0
2518157.39,7467.0,-6136369.71,-8654527.11,42877.0,555.0
1684467.69,6065.0,-10999889.87,-12684357.57,49424.0,560.0
