call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
2128238857.39,750.0,487,S&P 500 ETF,-3833849642.51,748.0,747.55,SPY,2026-07-07 21:11:26,-4917160890.7,
