call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
2311396222.46,750.0,481,S&P 500 ETF,-3923012617.41,750.0,751.1675,SPY,2026-07-13 16:15:15,-1386202417.67,
