call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
3456070538.26,750.0,519,S&P 500 ETF,-5208610805.35,750.0,749.95,SPY,2026-06-16 20:43:34,-4117678677.34,
