call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
3938592832.75,748.0,489,S&P 500 ETF,-1564710438.45,750.0,748.01,SPY,2026-07-31 20:10:22,7726536675.51,753.37
