call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
2074244415.64,750.0,519,S&P 500 ETF,-1972262441.55,750.0,752.18,SPY,2026-06-16 19:00:29,883582765.77,840.37
