call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
9364440844.66,780.0,491,S&P 500 ETF,-1330308661.68,770.0,777.14,SPY,2026-08-13 17:45:26,23319107148.56,776.54
