call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
3228746387.77,775.0,490,S&P 500 ETF,-1192373369.19,770.0,771.99,SPY,2026-08-05 15:52:09,8559670352.64,779.23
