call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
1418272752.27,745.0,481,S&P 500 ETF,-2519406373.17,740.0,744.98,SPY,2026-07-20 17:12:50,-8178755722.8,
