call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
1534274424.76,750.0,487,S&P 500 ETF,-2299432745.31,740.0,741.227,SPY,2026-07-02 18:20:17,-6760236895.52,
