call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
4160884310.4,750.0,519,S&P 500 ETF,-2485764824.84,750.0,747.74,SPY,2026-06-18 17:49:13,-369327378.92,
