call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
4375376099.54,760.0,483,S&P 500 ETF,-9419759600.86,760.0,759.33,SPY,2026-09-18 17:16:13,-17295278410.91,
