call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
415411406.46,700.0,530,Nasdaq 100 ETF,-1657649484.43,700.0,692.475,QQQ,2026-07-23 17:06:22,-7807605241.14,
