call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
875112668.73,720.0,530,Nasdaq 100 ETF,-1190370063.13,700.0,717.99,QQQ,2026-07-15 20:43:26,-2335177166.39,
