call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
971878582.72,720.0,603,Nasdaq 100 ETF,-894482799.21,715.0,723.62,QQQ,2026-06-24 21:55:36,-1465447513.0,
