call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
1798822077.01,730.0,530,Nasdaq 100 ETF,-872938952.53,730.0,732.14,QQQ,2026-08-17 17:09:25,6636994724.68,736.65
