call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
1045976905.26,715.0,530,Nasdaq 100 ETF,-1411092407.54,700.0,714.15,QQQ,2026-08-26 21:17:26,1693200104.52,769.02
