call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
1551582373.97,740.0,555,Nasdaq 100 ETF,-746724818.56,740.0,737.9699,QQQ,2026-06-16 15:28:09,1635670921.94,174.78
