call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
1317242321.37,700.0,530,Nasdaq 100 ETF,-1401839631.1,700.0,698.45,QQQ,2026-07-20 19:17:08,-3619352275.0,
