call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
1957716211.51,700.0,530,Nasdaq 100 ETF,-1074719392.75,700.0,700.995,QQQ,2026-08-03 18:29:24,3436144789.59,710.73
