call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
1849293450.98,710.0,530,Nasdaq 100 ETF,-1499197242.94,700.0,709.99,QQQ,2026-08-25 19:24:30,614500003.27,839.88
