call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
1281168779.03,710.0,530,Nasdaq 100 ETF,-1788151897.82,710.0,711.18,QQQ,2026-08-21 14:20:07,-3113608117.86,
