call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
868678321.93,709.0,530,Nasdaq 100 ETF,-1311038626.03,700.0,708.56,QQQ,2026-07-21 20:49:33,-418343446.63,
