call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
399171331.17,700.0,530,Nasdaq 100 ETF,-1545762349.82,700.0,691.13,QQQ,2026-07-23 18:51:25,-8268493836.43,
