avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
10.83,10.39,91.06,7-10Y Treasury ETF,1048,0.642,1.574,IEF,2026-09-22 23:29:54
