am_long,am_short,date,dealer_long,dealer_short,lev_long,lev_short,mm_long,mm_net,mm_short,oi,other_long,other_net,other_short,pm_long,pm_net,pm_short,sd_long,sd_net,sd_short
1566,6620,2015-11-10 00:00:00,19289,10059,9213,10042,10779,-5883,16662,33719,943,2,941,19289,9230,10059,9213,-829,10042
1489,6117,2015-11-17 00:00:00,20006,9206,9825,11587,11314,-6390,17704,34899,1070,-63,1133,20006,10800,9206,9825,-1762,11587
1819,5997,2015-11-24 00:00:00,19982,8702,9280,13792,11099,-8690,19789,35099,1764,972,792,19982,11280,8702,9280,-4512,13792
2060,5983,2015-12-01 00:00:00,20326,10594,9223,13226,11283,-7926,19209,36623,1880,1158,722,20326,9732,10594,9223,-4003,13226
2053,5170,2015-12-08 00:00:00,18659,14034,9959,11457,12012,-4615,16627,38425,2625,1765,860,18659,4625,14034,9959,-1498,11457
1892,6906,2015-12-15 00:00:00,5339,2310,12207,9540,14099,-2347,16446,23626,1598,895,703,5339,3029,2310,12207,2667,9540
1292,7150,2015-12-22 00:00:00,6930,2743,11408,8834,12700,-3284,15984,24057,1495,569,926,6930,4187,2743,11408,2574,8834
1184,7150,2015-12-29 00:00:00,6856,3268,11409,8597,12593,-3154,15747,24587,1451,276,1175,6856,3588,3268,11409,2812,8597
1286,7023,2016-01-05 00:00:00,5772,2999,13491,9348,14777,-1594,16371,24928,1361,464,897,5772,2773,2999,13491,4143,9348
1975,7551,2016-01-12 00:00:00,5705,2872,12961,9324,14936,-1939,16875,25434,1744,967,777,5705,2833,2872,12961,3637,9324
2181,7726,2016-01-19 00:00:00,11202,2002,9675,11284,11856,-7154,19010,28114,2035,1003,1032,11202,9200,2002,9675,-1609,11284
1434,9466,2016-01-26 00:00:00,13534,1678,10070,12089,11504,-10051,21555,30437,2199,1126,1073,13534,11856,1678,10070,-2019,12089
1141,9732,2016-02-02 00:00:00,16316,1609,7874,12855,9015,-13572,22587,30979,1949,968,981,16316,14707,1609,7874,-4981,12855
1219,13407,2016-02-09 00:00:00,18443,3541,7988,10501,9207,-14701,23908,33544,1539,659,880,18443,14902,3541,7988,-2513,10501
1602,14776,2016-02-16 00:00:00,19084,3720,7364,8467,8966,-14277,23243,33596,1417,462,955,19084,15364,3720,7364,-1103,8467
1352,13920,2016-02-23 00:00:00,16636,3709,8925,8715,10277,-12358,22635,32618,1497,411,1086,16636,12927,3709,8925,210,8715
1279,10824,2016-03-01 00:00:00,14591,3811,10352,9966,11631,-9159,20790,31473,1481,108,1373,14591,10780,3811,10352,386,9966
1598,10825,2016-03-08 00:00:00,11329,3955,13481,12047,15079,-7793,22872,34957,1856,644,1212,11329,7374,3955,13481,1434,12047
1859,10466,2016-03-15 00:00:00,5539,1617,15355,9818,17214,-3070,20284,28451,1804,723,1081,5539,3922,1617,15355,5537,9818
1797,10176,2016-03-22 00:00:00,5277,1824,13884,9591,15681,-4086,19767,27163,1400,197,1203,5277,3453,1824,13884,4293,9591
1889,10176,2016-03-29 00:00:00,5407,2356,14987,9476,16876,-2776,19652,28248,1620,-58,1678,5407,3051,2356,14987,5511,9476
2072,8637,2016-04-05 00:00:00,5306,4085,15300,9887,17372,-1152,18524,28309,1369,41,1328,5306,1221,4085,15300,5413,9887
1847,9787,2016-04-12 00:00:00,5995,5036,15728,8728,17575,-940,18515,29575,1471,299,1172,5995,959,5036,15728,7000,8728
1944,10001,2016-04-19 00:00:00,6277,7141,16754,8450,18698,247,18451,31313,1299,9,1290,6277,-864,7141,16754,8304,8450
1645,10001,2016-04-26 00:00:00,6267,10698,19014,8491,20659,2167,18492,33789,1338,275,1063,6267,-4431,10698,19014,10523,8491
1947,9487,2016-05-03 00:00:00,7311,13737,20351,8021,22298,4790,17508,36578,1384,293,1091,7311,-6426,13737,20351,12330,8021
1780,19629,2016-05-10 00:00:00,17045,13685,20008,6402,21788,-4243,26031,45419,1517,546,971,17045,3360,13685,20008,13606,6402
1842,19635,2016-05-17 00:00:00,17176,10765,18679,7608,20521,-6722,27243,43986,1244,174,1070,17176,6411,10765,18679,11071,7608
1659,20221,2016-05-24 00:00:00,18718,9108,15705,6616,17364,-9473,26837,42189,1372,255,1117,18718,9610,9108,15705,9089,6616
1840,20195,2016-05-31 00:00:00,18981,11420,17576,6754,19416,-7533,26949,44604,1253,37,1216,18981,7561,11420,17576,10822,6754
2393,20486,2016-06-07 00:00:00,16805,16654,26379,9695,28772,-1409,30181,57750,1240,-150,1390,16805,151,16654,26379,16684,9695
2616,21875,2016-06-14 00:00:00,1011,4338,30581,8802,33197,2520,30677,41919,1297,-1473,2770,1011,-3327,4338,30581,21779,8802
2119,21875,2016-06-21 00:00:00,1564,6518,32019,8428,34138,3835,30303,43562,1434,-1112,2546,1564,-4954,6518,32019,23591,8428
1736,21878,2016-06-28 00:00:00,2089,7581,31930,8291,33666,3497,30169,43462,1547,-553,2100,2089,-5492,7581,31930,23639,8291
1755,22051,2016-07-05 00:00:00,2069,8247,32861,7434,34616,5131,29485,44234,1182,-985,2167,2069,-6178,8247,32861,25427,7434
1929,21847,2016-07-12 00:00:00,1798,10285,32854,6364,34783,6572,28211,44750,1482,-729,2211,1798,-8487,10285,32854,26490,6364
1711,19488,2016-07-19 00:00:00,2097,10398,29862,5061,31573,7024,24549,41199,1427,-650,2077,2097,-8301,10398,29862,24801,5061
1973,19463,2016-07-26 00:00:00,2227,9094,28461,4411,30434,6560,23874,39825,1462,-701,2163,2227,-6867,9094,28461,24050,4411
2296,13848,2016-08-02 00:00:00,1826,14766,28217,4806,30513,11859,18654,40392,1591,-689,2280,1826,-12940,14766,28217,23411,4806
2747,14903,2016-08-09 00:00:00,1587,13950,29860,5952,32607,11752,20855,41475,997,-1182,2179,1587,-12363,13950,29860,23908,5952
2245,15727,2016-08-16 00:00:00,2053,15006,31678,5673,33923,12523,21400,43268,898,-1309,2207,2053,-12953,15006,31678,26005,5673
2163,15727,2016-08-23 00:00:00,2249,14826,32916,6863,35079,12489,22590,44393,779,-1407,2186,2249,-12577,14826,32916,26053,6863
2133,17667,2016-08-30 00:00:00,2271,15069,34309,6283,36442,12492,23950,46496,764,-1335,2099,2271,-12798,15069,34309,28026,6283
2999,17232,2016-09-06 00:00:00,2154,18577,38312,8050,41311,16029,25282,51939,1058,-1389,2447,2154,-16423,18577,38312,30262,8050
2590,17102,2016-09-13 00:00:00,1471,18012,36272,6936,38862,14824,24038,61941,1524,-620,2144,1471,-16541,18012,36272,29336,6936
2702,16760,2016-09-20 00:00:00,2456,12049,36550,14839,39252,7653,31599,49526,1276,-53,1329,2456,-9593,12049,36550,21711,14839
2171,20432,2016-09-27 00:00:00,2644,14301,36580,9330,38751,8989,29762,49416,1541,529,1012,2644,-11657,14301,36580,27250,9330
2053,20689,2016-10-04 00:00:00,3235,14914,35682,8225,37735,8821,28914,49242,1261,175,1086,3235,-11679,14914,35682,27457,8225
2001,21911,2016-10-11 00:00:00,6437,11454,30999,7893,33000,3196,29804,47124,1162,84,1078,6437,-5017,11454,30999,23106,7893
2650,21884,2016-10-18 00:00:00,10313,11464,28135,7883,30785,1018,29767,47413,352,-944,1296,10313,-1151,11464,28135,20252,7883
2406,21884,2016-10-25 00:00:00,10588,11456,28254,8235,30660,541,30119,47257,230,-981,1211,10588,-868,11456,28254,20019,8235
1477,21366,2016-11-01 00:00:00,9895,11354,28946,8003,30423,1054,29369,46788,219,-993,1212,9895,-1459,11354,28946,20943,8003
685,25056,2016-11-08 00:00:00,6044,11659,37935,8054,38620,5510,33110,52113,286,-1684,1970,6044,-5615,11659,37935,29881,8054
475,24856,2016-11-15 00:00:00,6783,11537,35079,6094,35554,4604,30950,48563,0,-1544,1544,6783,-4754,11537,35079,28985,6094
392,24829,2016-11-22 00:00:00,13177,11548,29898,6427,30290,-966,31256,50007,288,-1719,2007,13177,1629,11548,29898,23471,6427
494,24829,2016-11-29 00:00:00,16865,11550,26956,6436,27450,-3815,31265,49885,0,-1797,1797,16865,5315,11550,26956,20520,6436
399,25033,2016-12-06 00:00:00,18273,11519,23653,6163,24052,-7144,31196,48740,0,-1244,1244,18273,6754,11519,23653,17490,6163
1213,25033,2016-12-13 00:00:00,17177,11389,25354,7923,26567,-6389,32956,54226,0,-979,979,17177,5788,11389,25354,17431,7923
1625,27559,2016-12-20 00:00:00,4300,1216,29310,6917,30935,-3541,34476,41806,1115,39,1076,4300,3084,1216,29310,22393,6917
1103,27489,2016-12-27 00:00:00,11093,851,25446,7471,26549,-8411,34960,43266,675,-1100,1775,11093,10242,851,25446,17975,7471
1120,27284,2017-01-03 00:00:00,13992,759,23423,8803,24543,-11544,36087,44227,619,-962,1581,13992,13233,759,23423,14620,8803
1066,27806,2017-01-10 00:00:00,16750,729,20439,8276,21505,-14577,36082,43936,235,-1653,1888,16750,16021,729,20439,12163,8276
1834,27162,2017-01-17 00:00:00,15593,1246,22344,10100,24178,-13084,37262,45994,403,-1529,1932,15593,14347,1246,22344,12244,10100
2012,25164,2017-01-24 00:00:00,8924,2294,27146,10536,29158,-6542,35700,44940,323,-1174,1497,8924,6630,2294,27146,16610,10536
2073,18482,2017-01-31 00:00:00,7248,13040,34307,12834,36380,5064,31316,51587,388,-925,1313,7248,-5792,13040,34307,21473,12834
1989,18063,2017-02-07 00:00:00,7470,19112,36207,10206,38196,9927,28269,54073,852,-101,953,7470,-11642,19112,36207,26001,10206
990,18248,2017-02-14 00:00:00,7702,22726,38565,8560,39555,12747,26808,56314,1206,95,1111,7702,-15024,22726,38565,30005,8560
1024,18169,2017-02-21 00:00:00,7811,23133,37399,6577,38423,13677,24746,55082,1064,-68,1132,7811,-15322,23133,37399,30822,6577
1599,18063,2017-02-28 00:00:00,7689,25525,39784,7152,41383,16168,25215,57102,621,-736,1357,7689,-17836,25525,39784,32632,7152
1574,18338,2017-03-07 00:00:00,7750,14879,28605,7359,30179,4482,25697,51405,1383,474,909,7750,-7129,14879,28605,21246,7359
1562,16429,2017-03-14 00:00:00,6524,3174,19710,8010,21272,-3167,24439,34986,804,-385,1189,6524,3350,3174,19710,11700,8010
1622,15792,2017-03-21 00:00:00,14459,1798,15981,13043,17603,-11232,28835,37898,385,-539,924,14459,12661,1798,15981,2938,13043
1729,15894,2017-03-28 00:00:00,17775,1904,14112,14313,15841,-14366,30207,37949,592,-765,1357,17775,15871,1904,14112,-201,14313
2019,15961,2017-04-04 00:00:00,20278,1845,14149,17058,16168,-16851,33019,40904,435,-894,1329,20278,18433,1845,14149,-2909,17058
1926,16365,2017-04-11 00:00:00,22148,1644,14768,19165,16694,-18836,35530,43375,406,-851,1257,22148,20504,1644,14768,-4397,19165
2224,16383,2017-04-18 00:00:00,20990,1789,15114,18379,17338,-17424,34762,43061,666,-1026,1692,20990,19201,1789,15114,-3265,18379
1903,16348,2017-04-25 00:00:00,21681,1872,15330,19109,17233,-18224,35457,43947,1282,-434,1716,21681,19809,1872,15330,-3779,19109
1966,12407,2017-05-02 00:00:00,22187,3324,14203,20069,16169,-16307,32476,43368,1528,-299,1827,22187,18863,3324,14203,-5866,20069
1504,11945,2017-05-09 00:00:00,24448,3365,13667,21434,15171,-18208,33379,44057,1151,-553,1704,24448,21083,3365,13667,-7767,21434
1661,11458,2017-05-16 00:00:00,25113,2943,13360,23133,15021,-19570,34591,45187,1401,-134,1535,25113,22170,2943,13360,-9773,23133
1159,10690,2017-05-23 00:00:00,21637,3083,16201,22785,17360,-16115,33475,44165,1219,-609,1828,21637,18554,3083,16201,-6584,22785
1807,10165,2017-05-30 00:00:00,18273,4108,19028,22557,20835,-11887,32722,44203,700,-1106,1806,18273,14165,4108,19028,-3529,22557
1781,10147,2017-06-06 00:00:00,14687,5014,21629,21332,23410,-8069,31479,43814,462,-1408,1870,14687,9673,5014,21629,297,21332
1980,10147,2017-06-13 00:00:00,10544,6125,30015,25921,31995,-4073,36068,53576,326,-1094,1420,10544,4419,6125,30015,4094,25921
1911,10287,2017-06-20 00:00:00,1268,15853,40386,17540,42297,14470,27827,50095,617,-1169,1786,1268,-14585,15853,40386,22846,17540
2613,10157,2017-06-27 00:00:00,1303,20647,46676,19703,49289,19429,29860,57424,790,-1177,1967,1303,-19344,20647,46676,26973,19703
2529,10169,2017-07-03 00:00:00,1274,25327,46104,15585,48633,22879,25754,57560,822,-992,1814,1274,-24053,25327,46104,30519,15585
3223,10027,2017-07-11 00:00:00,1282,27393,46215,14451,49438,24960,24478,58499,1129,-299,1428,1282,-26111,27393,46215,31764,14451
3397,10033,2017-07-18 00:00:00,1348,33086,45287,8381,48684,30270,18414,57496,819,-671,1490,1348,-31738,33086,45287,36906,8381
3078,10039,2017-07-25 00:00:00,1408,32288,42877,6583,45955,29333,16622,54603,414,-828,1242,1408,-30880,32288,42877,36294,6583
2956,10039,2017-08-01 00:00:00,1432,32265,43181,6947,46137,29151,16986,54968,413,-947,1360,1432,-30833,32265,43181,36234,6947
2856,8836,2017-08-08 00:00:00,3531,31042,38872,7796,41728,25096,16632,53151,773,8,765,3531,-27511,31042,38872,31076,7796
2368,9271,2017-08-15 00:00:00,1742,22898,33753,8884,36121,17966,18155,48413,1253,444,809,1742,-21156,22898,33753,24869,8884
3306,9012,2017-08-22 00:00:00,1448,19328,28874,8778,32180,14390,17790,44090,1361,752,609,1448,-17880,19328,28874,20096,8778
2995,9023,2017-08-29 00:00:00,1600,16010,28563,11237,31558,11298,20260,43732,1580,612,968,1600,-14410,16010,28563,17326,11237
2441,9873,2017-09-05 00:00:00,4274,12354,26307,13295,28748,5580,23168,46094,1632,699,933,4274,-8080,12354,26307,13012,13295
1909,8214,2017-09-12 00:00:00,5872,12109,23775,14522,25684,2948,22736,49256,2017,1095,922,5872,-6237,12109,23775,9253,14522
1949,8492,2017-09-19 00:00:00,6060,3883,21038,18113,22987,-3618,26605,37073,165,-562,727,6060,2177,3883,21038,2925,18113
2115,8527,2017-09-26 00:00:00,5639,5360,20299,15276,22414,-1389,23803,35914,165,-625,790,5639,279,5360,20299,5023,15276
1915,8364,2017-10-03 00:00:00,5743,5349,19064,14562,20979,-1947,22926,34175,556,0,556,5743,394,5349,19064,4502,14562
1482,8514,2017-10-10 00:00:00,7492,4496,20898,17881,22380,-4015,26395,36460,978,198,780,7492,2996,4496,20898,3017,17881
1390,8176,2017-10-17 00:00:00,5858,4171,19998,16048,21388,-2836,24224,33757,1156,570,586,5858,1687,4171,19998,3950,16048
1666,8496,2017-10-24 00:00:00,13399,3303,19498,22988,21164,-10320,31484,41185,1261,314,947,13399,10096,3303,19498,-3490,22988
1846,5744,2017-10-31 00:00:00,21424,5501,19847,30798,21693,-14849,36542,49610,1842,679,1163,21424,15923,5501,19847,-10951,30798
1571,5647,2017-11-07 00:00:00,26593,5788,17317,33486,18888,-20245,39133,52072,2098,976,1122,26593,20805,5788,17317,-16169,33486
1910,2542,2017-11-14 00:00:00,29184,9122,15969,34047,17879,-18710,36589,53690,2106,1160,946,29184,20062,9122,15969,-18078,34047
1506,3873,2017-11-21 00:00:00,33732,9320,19820,38480,21326,-21027,42353,59737,461,-529,990,33732,24412,9320,19820,-18660,38480
1864,4945,2017-11-28 00:00:00,33761,9136,20658,39705,22522,-22128,44650,61260,375,-318,693,33761,24625,9136,20658,-19047,39705
1816,5333,2017-12-05 00:00:00,33533,9163,20171,38596,21987,-21942,43929,61386,461,-336,797,33533,24370,9163,20171,-18425,38596
1957,7884,2017-12-12 00:00:00,34700,8850,19784,36112,21741,-22255,43996,74192,0,-591,591,34700,25850,8850,19784,-16328,36112
1709,6745,2017-12-19 00:00:00,31978,156,11573,35738,13282,-29201,42483,48385,110,-501,611,31978,31822,156,11573,-24165,35738
1826,6709,2017-12-26 00:00:00,31402,156,10827,34727,12653,-28783,41436,47219,100,-428,528,31402,31246,156,10827,-23900,34727
1814,2110,2018-01-02 00:00:00,30980,561,8596,36534,10410,-28234,38644,45141,0,-523,523,30980,30419,561,8596,-27938,36534
3341,1945,2018-01-09 00:00:00,28522,5313,9462,32509,12803,-21651,34454,45519,0,-645,645,28522,23209,5313,9462,-23047,32509
4747,3317,2018-01-16 00:00:00,25887,9232,10912,28761,15659,-16419,32078,46780,0,-500,500,25887,16655,9232,10912,-17849,28761
4537,4334,2018-01-23 00:00:00,24109,13772,18643,29126,23180,-10280,33460,53374,110,-279,389,24109,10337,13772,18643,-10483,29126
6168,3259,2018-01-30 00:00:00,20628,18248,23858,30197,30026,-3430,33456,55783,130,-485,615,20628,2380,18248,23858,-6339,30197
7123,3549,2018-02-06 00:00:00,19952,17459,22754,29581,29877,-3253,33130,55563,148,-166,314,19952,2493,17459,22754,-6827,29581
6222,3043,2018-02-13 00:00:00,19103,18438,23022,27135,29244,-934,30178,53739,113,-217,330,19103,665,18438,23022,-4113,27135
6347,3202,2018-02-20 00:00:00,18680,17947,23622,27586,29969,-819,30788,54483,232,-315,547,18680,733,17947,23622,-3964,27586
6996,3603,2018-02-27 00:00:00,18883,18159,25581,30113,32577,-1139,33716,58443,385,-279,664,18883,724,18159,25581,-4532,30113
6903,3603,2018-03-06 00:00:00,18539,21874,27277,28021,34180,2556,31624,59354,165,-365,530,18539,-3335,21874,27277,-744,28021
7408,3606,2018-03-13 00:00:00,18450,22095,29613,30995,37021,2420,34601,66872,295,-365,660,18450,-3645,22095,29613,-1382,30995
7258,5056,2018-03-20 00:00:00,1942,23397,28679,10206,35937,20675,15262,44482,282,-371,653,1942,-21455,23397,28679,18473,10206
5940,5448,2018-03-27 00:00:00,2973,22528,31703,12549,37643,19646,17997,46728,161,-389,550,2973,-19555,22528,31703,19154,12549
5274,5439,2018-04-03 00:00:00,3622,22567,31976,12808,37250,19003,18247,47079,170,-386,556,3622,-18945,22567,31976,19168,12808
8422,5373,2018-04-10 00:00:00,3382,27484,37676,16954,46098,23771,22327,55938,336,-335,671,3382,-24102,27484,37676,20722,16954
12844,5547,2018-04-17 00:00:00,3086,33398,39013,16994,51857,29316,22541,61437,353,-272,625,3086,-30312,33398,39013,22019,16994
10983,5467,2018-04-24 00:00:00,4173,31714,33949,12387,44932,27078,17854,55385,100,-404,504,4173,-27541,31714,33949,21562,12387
7761,5105,2018-05-01 00:00:00,6962,23729,27136,12016,34897,17776,17121,47605,0,-422,422,6962,-16767,23729,27136,15120,12016
5084,5329,2018-05-08 00:00:00,13091,22120,26951,14993,32035,11713,20322,49725,0,-422,422,13091,-9029,22120,26951,11958,14993
1723,8484,2018-05-15 00:00:00,24670,21212,28185,21738,29908,-314,30222,59874,220,-527,747,24670,3458,21212,28185,6447,21738
3955,9144,2018-05-22 00:00:00,30067,20078,22057,23054,26012,-6186,32198,60456,0,-749,749,30067,9989,20078,22057,-997,23054
5525,9644,2018-05-29 00:00:00,29381,19959,23272,23956,28797,-4803,33600,62523,0,-732,732,29381,9422,19959,23272,-684,23956
4571,9713,2018-06-05 00:00:00,29345,19823,23151,23618,27722,-5609,33331,62065,0,-205,205,29345,9522,19823,23151,-467,23618
4584,9675,2018-06-12 00:00:00,27854,19683,22941,22431,27525,-4581,32106,64699,0,-205,205,27854,8171,19683,22941,510,22431
5373,10485,2018-06-19 00:00:00,23951,0,10245,24238,15618,-19105,34723,43308,0,-455,455,23951,23951,0,10245,-13993,24238
5250,10445,2018-06-26 00:00:00,26053,0,10073,25781,15323,-20903,36226,45026,0,-658,658,26053,26053,0,10073,-15708,25781
2219,11679,2018-07-03 00:00:00,36159,0,10812,32429,13031,-31077,44108,53676,0,-1144,1144,36159,36159,0,10812,-21617,32429
604,11889,2018-07-10 00:00:00,37415,0,10708,31552,11312,-32129,43441,52787,103,-618,721,37415,37415,0,10708,-20844,31552
909,12054,2018-07-17 00:00:00,35969,0,12171,31968,13080,-30942,44022,53254,0,-872,872,35969,35969,0,12171,-19797,31968
621,11998,2018-07-24 00:00:00,35663,296,11199,30337,11820,-30515,42335,51898,0,-1006,1006,35663,35367,296,11199,-19138,30337
611,12412,2018-07-31 00:00:00,36347,475,10045,28757,10656,-30513,41169,51816,110,-774,884,36347,35872,475,10045,-18712,28757
654,10831,2018-08-07 00:00:00,36732,300,9558,30703,10212,-31322,41534,51319,0,-989,989,36732,36432,300,9558,-21145,30703
1557,10774,2018-08-14 00:00:00,39485,255,9779,34683,11336,-34121,45457,56128,0,-1216,1216,39485,39230,255,9779,-24904,34683
2760,10735,2018-08-21 00:00:00,39035,255,8734,33857,11494,-33098,44592,55473,0,-849,849,39035,38780,255,8734,-25123,33857
2207,10682,2018-08-28 00:00:00,38019,486,9772,33808,11979,-32511,44490,54564,100,-788,888,38019,37533,486,9772,-24036,33808
813,14584,2018-09-04 00:00:00,38845,256,11221,30771,12034,-33321,45355,55781,0,-1343,1343,38845,38589,256,11221,-19550,30771
692,14309,2018-09-11 00:00:00,37059,256,14338,29992,15030,-29271,44301,59669,0,-3231,3231,37059,36803,256,14338,-15654,29992
591,17718,2018-09-18 00:00:00,40540,0,11864,27727,12455,-32990,45445,57429,0,-3614,3614,40540,40540,0,11864,-15863,27727
591,20164,2018-09-25 00:00:00,40662,0,11427,26494,12018,-34640,46658,56994,0,-2331,2331,40662,40662,0,11427,-15067,26494
598,19630,2018-10-02 00:00:00,39931,0,11273,26264,11871,-34023,45894,56448,104,-1209,1313,39931,39931,0,11273,-14991,26264
990,20270,2018-10-09 00:00:00,44183,245,14649,32403,15639,-37034,52673,64711,291,-2682,2973,44183,43938,245,14649,-17754,32403
1001,19747,2018-10-16 00:00:00,46097,126,10735,29542,11736,-37553,49289,62493,128,-3629,3757,46097,45971,126,10735,-18807,29542
941,17589,2018-10-23 00:00:00,42556,644,10091,28237,11032,-34794,45826,58685,0,-2894,2894,42556,41912,644,10091,-18146,28237
1088,16551,2018-10-30 00:00:00,43747,664,9455,26801,10543,-32809,43352,59720,0,-6207,6207,43747,43083,664,9455,-17346,26801
2142,9659,2018-11-06 00:00:00,34296,1211,9180,27456,11322,-25793,37115,51291,362,-3768,4130,34296,33085,1211,9180,-18276,27456
3239,6486,2018-11-13 00:00:00,32025,5230,8566,25976,11805,-20657,32462,50017,624,-3014,3638,32025,26795,5230,8566,-17410,25976
6932,4931,2018-11-20 00:00:00,30479,6054,9653,30398,16585,-18744,35329,53886,976,-2488,3464,30479,24425,6054,9653,-20745,30398
7528,4198,2018-11-27 00:00:00,30278,6767,10836,32330,18364,-18164,36528,54417,531,-2631,3162,30278,23511,6767,10836,-21494,32330
9319,3413,2018-12-04 00:00:00,29367,7484,10317,34553,19636,-18330,37966,56464,966,-1982,2948,29367,21883,7484,10317,-24236,34553
10547,3364,2018-12-11 00:00:00,22099,8022,11339,27996,21886,-9474,31360,62733,681,-2743,3424,22099,14077,8022,11339,-16657,27996
10998,3252,2018-12-18 00:00:00,1618,1369,11105,12608,22103,6243,15860,29826,431,-4536,4967,1618,249,1369,11105,-1503,12608
7895,6246,2018-12-24 00:00:00,3332,323,12133,11930,20028,1852,18176,28811,267,-2525,2792,3332,3009,323,12133,203,11930
7053,6549,2018-12-31 00:00:00,4241,319,13434,12217,20487,1721,18766,29922,266,-2474,2740,4241,3922,319,13434,1217,12217
7087,5713,2019-01-08 00:00:00,6747,256,10622,13793,17709,-1797,19506,29998,410,-1779,2189,6747,6491,256,10622,-3171,13793
6448,5969,2019-01-15 00:00:00,7666,741,10465,13981,16913,-3037,19950,30441,102,-2112,2214,7666,6925,741,10465,-3516,13981
6441,7106,2019-01-22 00:00:00,9584,801,12064,14299,18505,-2900,21405,33255,0,-3577,3577,9584,8783,801,12064,-2235,14299
7194,6013,2019-01-29 00:00:00,8293,386,10338,14161,17532,-2642,20174,31863,230,-3700,3930,8293,7907,386,10338,-3823,14161
14166,7649,2019-02-05 00:00:00,6101,3677,8486,14139,22652,864,21788,34372,0,-1794,1794,6101,2424,3677,8486,-5653,14139
11684,11388,2019-02-12 00:00:00,9397,1198,9110,13508,20794,-4102,24896,35955,0,-2144,2144,9397,8199,1198,9110,-4398,13508
11686,9136,2019-02-19 00:00:00,10335,2567,8657,14640,20343,-3433,23776,36787,255,-2213,2468,10335,7768,2567,8657,-5983,14640
12043,8790,2019-02-26 00:00:00,9588,2209,7567,13921,19610,-3101,22711,35430,119,-2389,2508,9588,7379,2209,7567,-6354,13921
12268,11325,2019-03-05 00:00:00,9906,1583,9219,14422,21487,-4260,25747,39327,217,-1867,2084,9906,8323,1583,9219,-5203,14422
11425,12856,2019-03-12 00:00:00,9713,1161,9583,11725,21008,-3573,24581,42328,222,-2424,2646,9713,8552,1161,9583,-2142,11725
12003,13096,2019-03-19 00:00:00,11496,1352,6572,12389,18575,-6910,25485,36153,138,-1966,2104,11496,10144,1352,6572,-5817,12389
15553,10129,2019-03-26 00:00:00,11105,6812,8791,16693,24344,-2478,26822,42648,349,-1955,2304,11105,4293,6812,8791,-7902,16693
13791,10711,2019-04-02 00:00:00,11074,6118,8533,13746,22324,-2133,24457,39183,177,-1157,1334,11074,4956,6118,8533,-5213,13746
11170,12948,2019-04-09 00:00:00,11496,4202,9019,11937,20189,-4696,24885,37648,155,-630,785,11496,7294,4202,9019,-2918,11937
9965,15960,2019-04-16 00:00:00,13707,2486,8449,10504,18414,-8050,26464,37817,174,-761,935,13707,11221,2486,8449,-2055,10504
6764,19524,2019-04-23 00:00:00,17020,2185,16335,14490,23099,-10915,34014,45176,323,-416,739,17020,14835,2185,16335,1845,14490
3160,22812,2019-04-30 00:00:00,24283,1049,16692,16069,19852,-19029,38881,49303,285,-456,741,24283,23234,1049,16692,623,16069
3601,23136,2019-05-07 00:00:00,24583,1177,14570,14624,18171,-19589,37760,48434,158,-452,610,24583,23406,1177,14570,-54,14624
4098,24498,2019-05-14 00:00:00,24230,1260,16176,15143,20274,-19367,39641,50309,332,-378,710,24230,22970,1260,16176,1033,15143
3513,25869,2019-05-21 00:00:00,26510,1376,22499,18599,26012,-18456,44468,58639,412,-2953,3365,26510,25134,1376,22499,3900,18599
3745,29447,2019-05-28 00:00:00,32797,1188,19544,18860,23289,-25018,48307,62033,663,-3001,3664,32797,31609,1188,19544,684,18860
3715,32371,2019-06-04 00:00:00,36149,1076,17825,18150,21540,-28981,50521,68799,623,-3060,3683,36149,35073,1076,17825,-325,18150
3147,29176,2019-06-11 00:00:00,34842,3137,14980,16388,18127,-27437,45564,62539,2604,-1254,3858,34842,31705,3137,14980,-1408,16388
3077,33417,2019-06-18 00:00:00,40044,1032,14617,16961,17694,-32684,50378,64289,1548,-2528,4076,40044,39012,1032,14617,-2344,16961
3115,35374,2019-06-25 00:00:00,41213,1044,11187,15020,14302,-36092,50394,61860,1464,450,1014,41213,40169,1044,11187,-3833,15020
2589,27803,2019-07-02 00:00:00,39603,1341,5903,16100,8492,-35411,43903,55036,1396,-44,1440,39603,38262,1341,5903,-10197,16100
2525,25161,2019-07-09 00:00:00,39486,2554,5333,15911,7858,-33214,41072,54240,1359,-105,1464,39486,36932,2554,5333,-10578,15911
3251,17066,2019-07-16 00:00:00,34369,4525,5529,18343,8780,-26629,35409,50032,1244,-643,1887,34369,29844,4525,5529,-12814,18343
9407,13417,2019-07-23 00:00:00,32611,10604,6295,20126,15702,-17841,33543,54202,469,-761,1230,32611,22007,10604,6295,-13831,20126
8462,15209,2019-07-30 00:00:00,32391,10253,6475,17271,14937,-17543,32480,53386,431,-1683,2114,32391,22138,10253,6475,-10796,17271
9179,18718,2019-08-06 00:00:00,32578,8818,8397,18082,17576,-19224,36800,57346,624,-1602,2226,32578,23760,8818,8397,-9685,18082
3174,23688,2019-08-13 00:00:00,33301,5071,16864,19350,20038,-23000,43038,59996,1165,-1413,2578,33301,28230,5071,16864,-2486,19350
2832,27607,2019-08-20 00:00:00,35584,1597,17716,21453,20548,-28512,49060,62813,1135,-1707,2842,35584,33987,1597,17716,-3737,21453
