avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
28.43,25.02,717.505,Nasdaq 100 ETF,12194,1.185,0.912,QQQ,2026-08-19 17:06:22
