avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
30.82,26.65,731.9,Nasdaq 100 ETF,12556,1.194,0.88,QQQ,2026-08-13 18:42:28
