avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
34.61,31.72,735.31,Nasdaq 100 ETF,10486,1.519,1.011,QQQ,2026-06-22 17:25:24
