avg_call_iv_pct,avg_put_iv_pct,current_price,name,options_count,pcr_oi,pcr_volume,symbol,timestamp
42.21,38.49,723.43,Nasdaq 100 ETF,12632,1.254,0.82,QQQ,2026-08-04 20:13:32
