call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
182519319.76,530.0,267,Dow Jones ETF,-177471759.8,530.0,531.22,DIA,2026-08-21 17:58:39,89114859.85,550.47
