call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
112194074.57,525.0,262,Dow Jones ETF,-87594905.97,520.0,524.14,DIA,2026-07-16 18:48:55,170172744.49,534.76
