call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
106737794.43,535.0,267,Dow Jones ETF,-156037993.93,534.0,534.65,DIA,2026-08-28 17:45:35,-5252074.98,
