call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
55613839.73,525.0,247,Dow Jones ETF,-28442571.65,515.0,516.907,DIA,2026-06-24 11:57:52,106989921.41,531.24
