call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
119053948.58,530.0,261,Dow Jones ETF,-54398719.82,520.0,528.19,DIA,2026-07-07 21:11:29,325852117.23,532.92
