call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
88078785.48,540.0,267,Dow Jones ETF,-39015963.16,530.0,535.14,DIA,2026-08-25 19:21:35,98658806.03,552.65
