call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
89277629.5,540.0,267,Dow Jones ETF,-38632727.58,530.0,535.31,DIA,2026-08-25 20:01:07,105581816.07,551.24
