call_wall_gex,call_wall_strike,levels_count,name,put_wall_gex,put_wall_strike,spot,symbol,timestamp,total_gex,zero_gamma
79176665.54,545.0,267,Dow Jones ETF,-44138084.23,535.0,537.645,DIA,2026-08-12 19:32:56,130555497.92,551.6
